,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,date,favourites_count,followers_count,language,location,retweet_count,screen_name,tweet,tweet_id,verified,hashtags,clean_tweet,processed_tweet
10,10,10,10,2020-02-24 05:25:01,6352.0,783.0,en,United States,3.0,thedamt,RT @v_shakthi: This plant in South Dakota is working overtime to make face masks to help ease the shortage in China due to the #coronavirus…,1.2318122532315218e+18,0.0,['coronavirus'],: This plant in South Dakota is working overtime to make face masks to help ease the shortage in China due to the,"[':', 'thi', 'plant', 'south', 'dakota', 'work', 'overtim', 'make', 'face', 'mask', 'help', 'eas', 'shortag', 'china', 'due']"
11,11,11,11,2020-02-24 05:27:30,765.0,337.0,en,United States,36.0,MichaelMakovsky,"RT @AlirezaNader: “We don’t have: masks, gloves, disinfectants.” #Iranians are facing dire shortages as Coronavirus spreads throughout the…",1.2318128754187878e+18,0.0,['Iranians'],": We dont have: masks, gloves, disinfectants. are facing dire shortages as Coronavirus spreads throughout the","[':', 'We', 'dont', ':', 'mask', 'glove', 'disinfect', 'face', 'dire', 'shortag', 'coronaviru', 'spread', 'throughout']"
12,12,12,12,2020-02-24 05:29:34,12592.0,3247.0,en,"Las Vegas, NV",8.0,LuckyBootzz,RT @PneumoniaWuhan: You're just wasting them - Australians urged not to wear masks despite warnings of coronavirus pandemic,1.2318133951474565e+18,0.0,[],: You're just wasting them - Australians urged not to wear masks despite warnings of coronavirus pandemic,"[':', 'you', ""'re"", 'wast', '-', 'australian', 'urg', 'wear', 'mask', 'despit', 'warn', 'coronaviru', 'pandem']"
13,13,13,13,2020-02-24 05:31:35,211.0,13.0,en,"Williamsburg, VA",12.0,JStevens_XIII,RT @ReezyResells: 900 people have coronavirus and everybody wants to wear a surgical mask...30 million people have aids and still nobody wa…,1.2318139062781092e+18,0.0,[],: people have coronavirus and everybody wants to wear a surgical mask...30 million people have aids and still nobody wa,"[':', 'peopl', 'coronaviru', 'everybodi', 'want', 'wear', 'surgic', 'mask', '...', '30', 'million', 'peopl', 'aid', 'still', 'nobodi', 'wa']"
14,14,14,14,2020-02-24 05:32:50,254176.0,11445.0,en,"Maryland, USA",2.0,EyeGloArts,RT @JurnoNikhil: #TPE: Group of Hongkongers set up surgical face mask factory overnight to ease supplies amid coronavirus scare #HongKong #…,1.2318142174409114e+18,0.0,"['TPE', 'HongKong']",: : Group of Hongkongers set up surgical face mask factory overnight to ease supplies amid coronavirus scare,"[':', ':', 'group', 'hongkong', 'set', 'surgic', 'face', 'mask', 'factori', 'overnight', 'eas', 'suppli', 'amid', 'coronaviru', 'scare']"
15,15,15,15,2020-02-24 05:39:44,40816.0,143.0,en,"Tampa, FL",305.0,TruffleMaster91,"RT @HeshmatAlavi: @WHO Tehran, #Iran People in hospitals not provided simple face masks as staff transfer a coronavirus patient. Reminder:…",1.2318159553926676e+18,0.0,['Iran'],": Tehran, People in hospitals not provided simple face masks as staff transfer a coronavirus patient. Reminder:","[':', 'tehran', 'peopl', 'hospit', 'provid', 'simpl', 'face', 'mask', 'staff', 'transfer', 'coronaviru', 'patient', 'remind', ':']"
16,16,16,16,2020-02-24 05:46:17,0.0,74889.0,en,In Your Mind Now,5.0,TomthunkitsMind,Now long queues are seen in Japan to purchase masks. #coronavirus coronaviruschina 02 #FBR,1.2318176059520246e+18,0.0,"['coronavirus', 'FBR']",Now long queues are seen in Japan to purchase masks. coronaviruschina,"['now', 'long', 'queue', 'seen', 'japan', 'purchas', 'mask', 'coronaviruschina']"
17,17,17,17,2020-02-24 05:48:02,86509.0,3532.0,en,,5.0,rachelleBraith2,RT @TomthunkitsMind: Now long queues are seen in Japan to purchase masks. #coronavirus coronaviruschina 02 #FBR,1.231818044088832e+18,0.0,"['coronavirus', 'FBR']",: Now long queues are seen in Japan to purchase masks. coronaviruschina,"[':', 'now', 'long', 'queue', 'seen', 'japan', 'purchas', 'mask', 'coronaviruschina']"
18,18,18,18,2020-02-24 05:55:51,28018.0,202.0,en,Newport Beach,1322.0,syzygy321,"RT @SaraCarterDC: The FBI has purchased $40,000 worth of hand sanitizer and face masks “in case the coronavirus becomes a pandemic in the U…",1.231820011297112e+18,0.0,[],": The FBI has purchased $40,000 worth of hand sanitizer and face masks in case the coronavirus becomes a pandemic in the U","[':', 'the', 'fbi', 'purchas', '$', '40,000', 'worth', 'hand', 'sanit', 'face', 'mask', 'case', 'coronaviru', 'becom', 'pandem', 'U']"
19,19,19,19,2020-02-24 05:59:53,29724.0,1251.0,en,Ohlone Land,30.0,nwchap,"RT @Reuters: Closed museums, mask buying spree amid South Korean surge in coronavirus by @HeeShin Follow our livebl…",1.231821026272727e+18,0.0,[],": Closed museums, mask buying spree amid South Korean surge in coronavirus by Follow our livebl","[':', 'close', 'museum', 'mask', 'buy', 'spree', 'amid', 'south', 'korean', 'surg', 'coronaviru', 'follow', 'livebl']"
20,20,20,20,2020-02-24 06:08:30,81786.0,2083.0,en,"Los Angeles, CA",2.0,LuluWalcott1,"#SouthKorea #Health #Virus #CoronaVirus --&gt; Closed museums, mask buying spree amid South Korean surge in coronavirus | Article [AMP] | Reuters",1.2318231953484268e+18,0.0,"['SouthKorea', 'Health', 'Virus', 'CoronaVirus']","--&gt; Closed museums, mask buying spree amid South Korean surge in coronavirus | Article [AMP] | Reuters","['--', '&', 'gt', 'close', 'museum', 'mask', 'buy', 'spree', 'amid', 'south', 'korean', 'surg', 'coronaviru', '|', 'articl', 'amp', '|', 'reuter']"
21,21,21,21,2020-02-24 06:18:36,7655.0,3461.0,en,"Georgia, USA",8.0,Floridagirl1910,"Hmmmm. Should we start stocking up as citizens ?? #FBI has ordered $40,000 in hand sanitizer and face masks 'in case the coronavirus becomes a pandemic in the United States'",1.231825737918931e+18,0.0,['FBI'],"Hmmmm. Should we start stocking up as citizens ?? has ordered $40,000 in hand sanitizer and face masks 'in case the coronavirus becomes a pandemic in the United States'","['hmmmm', 'should', 'start', 'stock', 'citizen', 'order', '$', '40,000', 'hand', 'sanit', 'face', 'mask', ""'in"", 'case', 'coronaviru', 'becom', 'pandem', 'unit', 'state']"
22,22,22,22,2020-02-24 06:21:58,6561.0,43.0,en,"SF/LA/OC, CALIFORNIA",0.0,Jannychu,"Spent about £200 on @CambridgeMaskCo masks cuz the continuing spread of coronavirus is actually frightening me, especially with a mom with a weakened immune system and a dad that travels overseas for his job.",1.231826584257958e+18,0.0,[],"Spent about on masks cuz the continuing spread of coronavirus is actually frightening me, especially with a mom with a weakened immune system and a dad that travels overseas for his job.","['spent', 'mask', 'cuz', 'continu', 'spread', 'coronaviru', 'actual', 'frighten', 'especi', 'mom', 'weaken', 'immun', 'system', 'dad', 'travel', 'oversea', 'job']"
23,23,23,23,2020-02-24 06:24:43,4410.0,1999.0,en,"Austin, TX",0.0,TommyMackATX,Any interest in the price gouging by 3M and other Niosh N95 particle masks? 😷 Check it #Amazon and all #coronavirus,1.2318272747328348e+18,0.0,"['Amazon', 'coronavirus']",Any interest in the price gouging by M and other Niosh N95 particle masks? Check it and all,"['ani', 'interest', 'price', 'goug', 'M', 'niosh', 'n95', 'particl', 'mask', 'check']"
24,24,24,24,2020-02-24 06:25:39,2139.0,1386.0,en,"Las Vegas, NV",3.0,ChasePoundher,"PSA with some comic relief! @LSquirtles &amp; @ChasePoundher FREE VIDEO on PornHub: COVID-19 Coronavirus Use protection! Mask hoarding is terrible, but having a single mask for yourself is just fucking smart!",1.2318275117822034e+18,0.0,[],"PSA with some comic relief! &amp; FREE VIDEO on PornHub: COVID-19 Coronavirus Use protection! Mask hoarding is terrible, but having a single mask for yourself is just fucking smart!","['psa', 'comic', 'relief', '!', '&', 'amp', 'free', 'video', 'pornhub', ':', 'covid-19', 'coronaviru', 'use', 'protect', '!', 'mask', 'hoard', 'terribl', 'singl', 'mask', 'fuck', 'smart', '!']"
25,25,25,25,2020-02-14 05:00:06,21971.0,13407.0,en,Ever Closer To Christ,0.0,FunVA_OpEd,New antiviral masks from Israel may help stop deadly coronavirus via @israel21c,1.2281821017504522e+18,0.0,[],New antiviral masks from Israel may help stop deadly coronavirus via,"['new', 'antivir', 'mask', 'israel', 'may', 'help', 'stop', 'deadli', 'coronaviru', 'via']"
26,26,26,26,2020-02-14 05:02:04,3283.0,88712.0,en,"Grand Rapids, Michigan",0.0,wzzm13,Better Business Bureau warns about face mask cons preying on coronavirus fears,1.2281825996395233e+18,1.0,[],Better Business Bureau warns about face mask cons preying on coronavirus fears,"['better', 'busi', 'bureau', 'warn', 'face', 'mask', 'con', 'prey', 'coronaviru', 'fear']"
27,27,27,27,2020-02-14 09:08:03,104584.0,788.0,en,"Los Angeles, CA",29.0,Mistro_Kitkat,"RT @QuickTake: It's love in the time of #coronavirus. A florist in the Philippines is making special bouquets with face masks, sanitizer a…",1.2282445011996426e+18,0.0,['coronavirus'],": It's love in the time of . A florist in the Philippines is making special bouquets with face masks, sanitizer a","[':', 'It', ""'s"", 'love', 'time', 'A', 'florist', 'philippin', 'make', 'special', 'bouquet', 'face', 'mask', 'sanit']"
28,28,28,28,2020-02-14 09:10:06,19140.0,121076.0,en,"Columbia, SC",0.0,WLTX,BBB warns about face mask cons preying on coronavirus fears,1.228245015870214e+18,1.0,[],BBB warns about face mask cons preying on coronavirus fears,"['bbb', 'warn', 'face', 'mask', 'con', 'prey', 'coronaviru', 'fear']"
29,29,29,29,2020-02-14 09:21:30,20.0,45.0,en,United States,0.0,Dakota33172056,Pet owners are rushing to buy face masks for their pets though it's unclear if our furry friends can get the novel coronavirus,1.2282478858982769e+18,0.0,[],Pet owners are rushing to buy face masks for their pets though it's unclear if our furry friends can get the novel coronavirus,"['pet', 'owner', 'rush', 'buy', 'face', 'mask', 'pet', 'though', ""'s"", 'unclear', 'furri', 'friend', 'get', 'novel', 'coronaviru']"
30,30,30,30,2020-02-14 09:20:21,95.0,4742.0,en,"New York, NY",0.0,newsfilterio,Solo lunches and masks: Chinese returning to work grapple with coronavirus $PDD $WB,1.2282475975691878e+18,0.0,[],Solo lunches and masks: Chinese returning to work grapple with coronavirus $PDD $WB,"['solo', 'lunch', 'mask', ':', 'chines', 'return', 'work', 'grappl', 'coronaviru', '$', 'pdd', '$', 'WB']"
31,31,31,31,2020-02-14 09:26:16,2857.0,15.0,en,New York,0.0,10TechPro,#CoronavirusOutbreak You should mask on cuz virus is everywhere! Check The #coronavirus Mask Reviews And Health Tips. - #virus #CoronavirusUSA #coronaviruschina #n95mask #CoronavirusOutbreak #COVID2019 #coronaoutbreak,1.2282490874699323e+18,0.0,"['CoronavirusOutbreak', 'coronavirus', 'virus', 'CoronavirusUSA', 'coronaviruschina', 'n95mask', 'CoronavirusOutbreak', 'COVID2019', 'coronaoutbreak']",You should mask on cuz virus is everywhere! Check The Mask Reviews And Health Tips. -,"['you', 'mask', 'cuz', 'viru', 'everywher', '!', 'check', 'the', 'mask', 'review', 'and', 'health', 'tip', '-']"
32,32,32,32,2020-02-14 09:31:33,2857.0,15.0,en,New York,0.0,10TechPro,#CoronavirusOutbreak Remember to wear the mask. Check the #Coronavirus mask reviews and health tips! - #coronavirus #COVID2019 #virus #corornavirus #COVID19 #corona #coronavirususa #hongkong #Singapore,1.228250413549396e+18,0.0,"['CoronavirusOutbreak', 'Coronavirus', 'coronavirus', 'COVID2019', 'virus', 'corornavirus', 'COVID19', 'corona', 'coronavirususa', 'hongkong', 'Singapore']",Remember to wear the mask. Check the mask reviews and health tips! -,"['rememb', 'wear', 'mask', 'check', 'mask', 'review', 'health', 'tip', '!', '-']"
33,33,33,33,2020-02-14 09:32:40,862.0,182.0,en,BROOKLYN,75.0,VIORVOX,RT @nypost: Cats in China are wearing face masks amid coronavirus crisis,1.228250694509113e+18,0.0,[],: Cats in China are wearing face masks amid coronavirus crisis,"[':', 'cat', 'china', 'wear', 'face', 'mask', 'amid', 'coronaviru', 'crisi']"
34,34,34,34,2020-02-14 09:35:17,174.0,94.0,en,United States,0.0,ApadanaFreedom,Solo lunches and masks: Chinese returning to work grapple with coronavirus,1.2282513536775414e+18,0.0,[],Solo lunches and masks: Chinese returning to work grapple with coronavirus,"['solo', 'lunch', 'mask', ':', 'chines', 'return', 'work', 'grappl', 'coronaviru']"
35,35,35,35,2020-02-14 10:12:15,2382.0,68.0,en,Texas,0.0,Kumo_1776,"@ShepardAmbellas Quit trolling. That guy probably had cancer, a really bad ulcer or something wrong with his liver. These are not symptoms of advanced #COVID19 infection. No one is wearing masks btw. Watch out for #FakeNews folks, be aware. The new virus is still a threat, just not like this.",1.228260656450822e+18,0.0,"['COVID19', 'FakeNews']","Quit trolling. That guy probably had cancer, a really bad ulcer or something wrong with his liver. These are not symptoms of advanced infection. No one is wearing masks btw. Watch out for folks, be aware. The new virus is still a threat, just not like this.","['quit', 'troll', 'that', 'guy', 'probabl', 'cancer', 'realli', 'bad', 'ulcer', 'someth', 'wrong', 'liver', 'these', 'symptom', 'advanc', 'infect', 'No', 'one', 'wear', 'mask', 'btw', 'watch', 'folk', 'awar', 'the', 'new', 'viru', 'still', 'threat', 'like']"
36,36,36,36,2020-02-14 10:36:18,29011.0,1772.0,en,Pennsylvania,0.0,fredwalton216,"Carrie Lam presser-addresses gov’t plans to address mask shortages, coronavirus spread in HK, housing department examination on units in Block 7 of Hong Mei House, Diamond Princess cruise ship update &amp; gov’t subsidies (to support schools, various business, medical staff et al).",1.2282667096997683e+18,0.0,[],"Carrie Lam presser-addresses govt plans to address mask shortages, coronavirus spread in HK, housing department examination on units in Block of Hong Mei House, Diamond Princess cruise ship update &amp; govt subsidies (to support schools, various business, medical staff et al).","['carri', 'lam', 'presser-address', 'govt', 'plan', 'address', 'mask', 'shortag', 'coronaviru', 'spread', 'HK', 'hous', 'depart', 'examin', 'unit', 'block', 'hong', 'mei', 'hous', 'diamond', 'princess', 'cruis', 'ship', 'updat', '&', 'amp', 'govt', 'subsidi', 'support', 'school', 'variou', 'busi', 'medic', 'staff', 'et', 'al']"
37,37,37,37,2020-02-14 10:40:24,30.0,1428.0,en,"Stafford, VA",303.0,stevenamoney,RT @RT_com: Woman dragged from supermarket for refusing to wear face mask amid #coronavirus outbreak in China,1.2282677436837765e+18,0.0,['coronavirus'],: Woman dragged from supermarket for refusing to wear face mask amid outbreak in China,"[':', 'woman', 'drag', 'supermarket', 'refus', 'wear', 'face', 'mask', 'amid', 'outbreak', 'china']"
38,38,38,38,2020-02-14 10:49:04,3019.0,432.0,en,"New York, USA",0.0,Rose__Lotus,DIY face masks. A good reason to buy some extra papet towels. #COVID,1.228269924138836e+18,0.0,['COVID'],DIY face masks. A good reason to buy some extra papet towels.,"['diy', 'face', 'mask', 'A', 'good', 'reason', 'buy', 'extra', 'papet', 'towel']"
39,39,39,39,2020-02-14 11:03:15,149755.0,733.0,en,🇵🇭🇺🇸// SHE/HER,810.0,fallformingi,"RT @OH_mes2: Brand New Music has donated 50,000 masks to the Blue Tree Foundation to help try and prevent the spreading of Coronavirus htt…",1.2282734926735974e+18,0.0,[],: Brand New Music has donated masks to the Blue Tree Foundation to help try and prevent the spreading of Coronavirus htt,"[':', 'brand', 'new', 'music', 'donat', 'mask', 'blue', 'tree', 'foundat', 'help', 'tri', 'prevent', 'spread', 'coronaviru', 'htt']"
40,40,40,40,2020-02-14 11:16:34,22980.0,24336.0,en,Texas,0.0,lonestarebel,Woman says bank called cops after refusing to remove coronavirus mask via @MailOnline,1.2282768440735416e+18,0.0,[],Woman says bank called cops after refusing to remove coronavirus mask via,"['woman', 'say', 'bank', 'call', 'cop', 'refus', 'remov', 'coronaviru', 'mask', 'via']"
41,41,41,41,2020-02-14 11:24:13,0.0,74889.0,en,In Your Mind Now,5.0,TomthunkitsMind,"THIS IS WHAT HAPPENS WHEN YOU BREAK QUARANTINE: A dozen Guangzhou police, armed, chasing after a guy with no mask. #coronavirus WuhanCoronavirus 2019_nCov via JenniferHYChan 02 #FridayThoughts",1.2282787695736463e+18,0.0,"['coronavirus', 'FridayThoughts']","THIS IS WHAT HAPPENS WHEN YOU BREAK QUARANTINE: A dozen Guangzhou police, armed, chasing after a guy with no mask. WuhanCoronavirus _nCov via JenniferHYChan","['thi', 'IS', 'what', 'happen', 'when', 'you', 'break', 'quarantin', ':', 'A', 'dozen', 'guangzhou', 'polic', 'arm', 'chase', 'guy', 'mask', 'wuhancoronaviru', '_ncov', 'via', 'jenniferhychan']"
42,42,42,42,2020-02-14 11:27:45,34.0,2313.0,en,Chicago,16.0,mediapython,RT @Reuters: Solo lunches and masks: Chinese returning to work grapple with coronavirus,1.2282796596677837e+18,0.0,[],: Solo lunches and masks: Chinese returning to work grapple with coronavirus,"[':', 'solo', 'lunch', 'mask', ':', 'chines', 'return', 'work', 'grappl', 'coronaviru']"
43,43,43,43,2020-02-14 11:52:37,27557.0,2171.0,en,THE WORLD ,1.0,THE_MASK_UP,RT @The_World_Is_Y: Remember to use your mask...👍 #coronavirus #CoronaOutbreak #coronavirususa,1.2282859167934464e+18,0.0,"['coronavirus', 'CoronaOutbreak', 'coronavirususa']",: Remember to use your mask...,"[':', 'rememb', 'use', 'mask', '...']"
44,44,44,44,2020-02-14 11:54:43,7797.0,201.0,en,"Chicago, IL",283.0,KritzAcero,RT @SikyuCebu: Happy Valentines to all. Please wear protection. Wear face mask to protect yourself from Coronavirus. Salamat,1.22828644623616e+18,0.0,[],: Happy Valentines to all. Please wear protection. Wear face mask to protect yourself from Coronavirus. Salamat,"[':', 'happi', 'valentin', 'pleas', 'wear', 'protect', 'wear', 'face', 'mask', 'protect', 'coronaviru', 'salamat']"
45,45,45,45,2020-02-14 11:55:42,72507.0,4568.0,en,"New York City, USA",0.0,newyorknewart,"A woman wearing a mask is seen at a subway station in Shanghai, China, as the country is hit by an outbreak of the novel coronavirus, February 13, 2020",1.228286693754667e+18,0.0,[],"A woman wearing a mask is seen at a subway station in Shanghai, China, as the country is hit by an outbreak of the novel coronavirus, February ,","['A', 'woman', 'wear', 'mask', 'seen', 'subway', 'station', 'shanghai', 'china', 'countri', 'hit', 'outbreak', 'novel', 'coronaviru', 'februari']"
46,46,46,46,2020-02-14 11:56:01,64930.0,590.0,en,USA,0.0,p_trotter,It is real. Coronavirus Preps: 3M N95 masks. $3-8 ea Medical gloves Safety glasses or goggles Vit C D B12 Thermometer Flu meds x 50 Elderberry Herbs Chaga Duck tape Work from home Continued later,1.2282867734088049e+18,0.0,[],It is real. Coronavirus Preps: M N95 masks. $3-8 ea Medical gloves Safety glasses or goggles Vit C D B12 Thermometer Flu meds x Elderberry Herbs Chaga Duck tape Work from home Continued later,"['It', 'real', 'coronaviru', 'prep', ':', 'M', 'n95', 'mask', '$', '3-8', 'ea', 'medic', 'glove', 'safeti', 'glass', 'goggl', 'vit', 'C', 'D', 'b12', 'thermomet', 'flu', 'med', 'x', 'elderberri', 'herb', 'chaga', 'duck', 'tape', 'work', 'home', 'continu', 'later']"
47,47,47,47,2020-02-14 12:00:45,407143.0,7144.0,en,United States,0.0,RitchieJodi,Michigan woman says bank teller called the cops after she refused to take off coronavirus mask decorated with sharp teeth via,1.2282879621205852e+18,0.0,[],Michigan woman says bank teller called the cops after she refused to take off coronavirus mask decorated with sharp teeth via,"['michigan', 'woman', 'say', 'bank', 'teller', 'call', 'cop', 'refus', 'take', 'coronaviru', 'mask', 'decor', 'sharp', 'teeth', 'via']"
48,48,48,48,2020-02-14 12:02:50,566.0,205.0,en,"Westlake, OH",0.0,jameselios,How do you avoid the virus? How effective are face masks? IATA's Dr. David Powell answers the biggest coronavirus questions you may have before catching your flight.,1.2282884881535017e+18,0.0,[],How do you avoid the virus? How effective are face masks? IATA's Dr. David Powell answers the biggest coronavirus questions you may have before catching your flight.,"['how', 'avoid', 'viru', 'how', 'effect', 'face', 'mask', 'iata', ""'s"", 'dr.', 'david', 'powel', 'answer', 'biggest', 'coronaviru', 'question', 'may', 'catch', 'flight']"
49,49,49,49,2020-02-28 05:00:31,1087.0,151.0,en,"Toledo, OH",0.0,judytheornery3,@NoraBrup No! That’s why he put Dense Pence in charge of the Coronavirus. Trump can blame Pence for mishandling the disease. As a retired RN masks are not the answer. Wash your hands. Stay home if you’re feeling I’ll. Rest and drink lots of fluids. And wash your hands AGAIN.,1.233255636718248e+18,0.0,[],No! Thats why he put Dense Pence in charge of the Coronavirus. Trump can blame Pence for mishandling the disease. As a retired RN masks are not the answer. Wash your hands. Stay home if youre feeling Ill. Rest and drink lots of fluids. And wash your hands AGAIN.,"['No', '!', 'that', 'put', 'dens', 'penc', 'charg', 'coronaviru', 'trump', 'blame', 'penc', 'mishandl', 'diseas', 'As', 'retir', 'RN', 'mask', 'answer', 'wash', 'hand', 'stay', 'home', 'your', 'feel', 'ill.', 'rest', 'drink', 'lot', 'fluid', 'and', 'wash', 'hand', 'again']"
50,50,50,50,2020-02-28 05:00:39,107041.0,3303.0,en,"Shelbyville, Ky",2.0,oldtimer1968,RT @marieann66: How to prepare for coronavirus in the U.S. (Spoiler: Not sick? No need to wear a mask.),1.2332556707382313e+18,0.0,[],: How to prepare for coronavirus in the U.S. (Spoiler: Not sick? No need to wear a mask.),"[':', 'how', 'prepar', 'coronaviru', 'u.s.', 'spoiler', ':', 'not', 'sick', 'No', 'need', 'wear', 'mask']"
51,51,51,51,2020-02-28 05:02:31,41793.0,10718.0,en,"LOS ANGELES, CA.",214.0,producerdeb,RT @eatmych0c: BREAKING: The UK has solved the masks shortage issue #coronavirus,1.2332561421904364e+18,0.0,['coronavirus'],: BREAKING: The UK has solved the masks shortage issue,"[':', 'break', ':', 'the', 'UK', 'solv', 'mask', 'shortag', 'issu']"
52,52,52,52,2020-02-28 05:03:01,9374.0,187.0,en,WA,0.0,IcUrPoint,Can an N95 face mask protect you from catching the new coronavirus?,1.233256265893077e+18,0.0,[],Can an N95 face mask protect you from catching the new coronavirus?,"['can', 'n95', 'face', 'mask', 'protect', 'catch', 'new', 'coronaviru']"
53,53,53,53,2020-02-28 05:03:04,26681.0,3215.0,en,"Los Angeles, CA",3.0,Karen1954,RT @LeBlack777: Should I be worried about Coronavirus? I asked someone I know in the medical field for a couple of masks just in case. Sh…,1.2332562807325164e+18,0.0,[],: Should I be worried about Coronavirus? I asked someone I know in the medical field for a couple of masks just in case. Sh,"[':', 'should', 'worri', 'coronaviru', 'ask', 'someon', 'know', 'medic', 'field', 'coupl', 'mask', 'case', 'Sh']"
