,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,date,favourites_count,followers_count,language,location,retweet_count,screen_name,tweet,tweet_id,verified,hashtags,clean_tweet,processed_tweet
10,10,10,10,2020-06-04 18:26:18,3871.0,223.0,en,"California, USA",0.0,victoriaorena,@FoxNews @POTUS can we please lose the masks. it’s ridiculous to keep wearing these things. covid is done ✅,1.2686100444944138e+18,0.0,[],can we please lose the masks. its ridiculous to keep wearing these things. covid is done,"['pleas', 'lose', 'mask', 'ridicul', 'keep', 'wear', 'thing', 'covid', 'done']"
11,11,11,11,2020-06-04 18:26:57,2721.0,9519.0,en,"Florida, ",0.0,soflliving,"COVID deaths are almost at 110,000 people. You can protest safely by wearing a mask and social distancing.",1.2686102047925084e+18,0.0,[],COVID deaths are almost at people. You can protest safely by wearing a mask and social distancing.,"['covid', 'death', 'almost', 'peopl', 'you', 'protest', 'safe', 'wear', 'mask', 'social', 'distanc']"
12,12,12,12,2020-06-04 18:27:14,26178.0,484.0,en,"Bay Area, CA",1.0,KLo_usa,"If in 2 weeks there isn’t a significant raise in COVID cases how will the government justify keep businesses, activities, etc closed? If people can be trusted to protest safely with their face masks why can’t I get my hair cut?",1.268610279379628e+18,0.0,[],"If in weeks there isnt a significant raise in COVID cases how will the government justify keep businesses, activities, etc closed? If people can be trusted to protest safely with their face masks why cant I get my hair cut?","['If', 'week', 'isnt', 'signific', 'rais', 'covid', 'case', 'govern', 'justifi', 'keep', 'busi', 'activ', 'etc', 'close', 'If', 'peopl', 'trust', 'protest', 'safe', 'face', 'mask', 'cant', 'get', 'hair', 'cut']"
13,13,13,13,2020-06-04 18:29:08,8731.0,113.0,en,"Denver, CO",0.0,jozler30316,@LasVegasLocally Her boss really think that the face shield will protect her from Coronavirus is just dumb its airborne u need a mask,1.2686107551436677e+18,0.0,[],Her boss really think that the face shield will protect her from Coronavirus is just dumb its airborne u need a mask,"['her', 'boss', 'realli', 'think', 'face', 'shield', 'protect', 'coronaviru', 'dumb', 'airborn', 'u', 'need', 'mask']"
14,14,14,14,2020-06-04 18:28:52,192428.0,4162.0,en,Chicago,67.0,ladyaeva,"RT @FioraAeterna: TIL tear gas is actually an aerosol, not a gas?????? i had no idea that's why your covid masks dramatically suppress it",1.268610690002178e+18,0.0,[],": TIL tear gas is actually an aerosol, not a gas?????? i had no idea that's why your covid masks dramatically suppress it","[':', 'til', 'tear', 'ga', 'actual', 'aerosol', 'ga', 'idea', ""'s"", 'covid', 'mask', 'dramat', 'suppress']"
15,15,15,15,2020-06-04 18:29:28,257309.0,7375.0,en,United States of America,0.0,Chickapea60,"I guess we’ll find out after all the riots and protesters crammed together. Some wore no mask. 🧐😷 Coronavirus: Is herd immunity possible and if so, what’s the threshold?",1.2686108405313536e+18,0.0,[],"I guess well find out after all the riots and protesters crammed together. Some wore no mask. Coronavirus: Is herd immunity possible and if so, whats the threshold?","['guess', 'well', 'find', 'riot', 'protest', 'cram', 'togeth', 'some', 'wore', 'mask', 'coronaviru', ':', 'Is', 'herd', 'immun', 'possibl', 'what', 'threshold']"
16,16,16,16,2020-06-04 18:30:31,11.0,291.0,en,Northern Virginia,0.0,tpgnova,"Thank you seamstresses! Hand sewn masks are appreciated SO MUCH! We are still in need of more, so if you are still sewing, please keep TPG Pediatrics in mind! #HandSewnMasks #Safety #COVID-19 #TPGPediatrics #TPGThursday",1.2686111021176955e+18,0.0,"['HandSewnMasks', 'Safety', 'COVID', 'TPGPediatrics', 'TPGThursday']","Thank you seamstresses! Hand sewn masks are appreciated SO MUCH! We are still in need of more, so if you are still sewing, please keep TPG Pediatrics in mind!","['thank', 'seamstress', '!', 'hand', 'sewn', 'mask', 'appreci', 'SO', 'much', '!', 'We', 'still', 'need', 'still', 'sew', 'pleas', 'keep', 'tpg', 'pediatr', 'mind', '!']"
17,17,17,17,2020-06-04 18:30:22,3860.0,808.0,en,Virginia,2.0,bunnieshottips,Celebraties attending Floyd’s indoor Memorial put on your masks ... and show your respect for Floyd and our elders in attendance like the Rev Jessie Jackson who are still alive &amp; facing the daily threat of COVID ...🙏🏿🙏🏿,1.2686110675060777e+18,0.0,[],Celebraties attending Floyds indoor Memorial put on your masks ... and show your respect for Floyd and our elders in attendance like the Rev Jessie Jackson who are still alive &amp; facing the daily threat of COVID ...,"['celebrati', 'attend', 'floyd', 'indoor', 'memori', 'put', 'mask', '...', 'show', 'respect', 'floyd', 'elder', 'attend', 'like', 'rev', 'jessi', 'jackson', 'still', 'aliv', '&', 'amp', 'face', 'daili', 'threat', 'covid', '...']"
18,18,18,18,2020-06-04 18:31:06,11135.0,1961.0,en,North Carolina,1095.0,Lynne0105,RT @davidicke: Italy ‘Orange Vests’ movement protests that say coronavirus pandemic doesn’t exist as they reject masks and lockdown https:/…,1.2686112526300856e+18,0.0,[],: Italy Orange Vests movement protests that say coronavirus pandemic doesnt exist as they reject masks and lockdown https:/,"[':', 'itali', 'orang', 'vest', 'movement', 'protest', 'say', 'coronaviru', 'pandem', 'doesnt', 'exist', 'reject', 'mask', 'lockdown', 'http', ':', '/']"
19,19,19,19,2020-06-04 18:31:55,33791.0,6503.0,en,USA,4.0,FrancinaSimone,Oh theyMre our here morning Covid 19 deaths but CANT be bothered to wear mask properly if at all.,1.2686114547033047e+18,0.0,[],Oh theyMre our here morning Covid deaths but CANT be bothered to wear mask properly if at all.,"['Oh', 'theymr', 'morn', 'covid', 'death', 'cant', 'bother', 'wear', 'mask', 'properli']"
20,20,20,20,2020-06-04 18:32:19,2197.0,14.0,en,RI,0.0,Shannymcb1,Please please please everyone demonstrating and attending memorials put a mask on! Just saw a news break on CBS and quite a few open faces. And if you can't wear a mask maybe show your support another way? #BeSafe #BlackLivesMatter #COVID19,1.2686115590113976e+18,0.0,"['BeSafe', 'BlackLivesMatter', 'COVID19']",Please please please everyone demonstrating and attending memorials put a mask on! Just saw a news break on CBS and quite a few open faces. And if you can't wear a mask maybe show your support another way?,"['pleas', 'pleas', 'pleas', 'everyon', 'demonstr', 'attend', 'memori', 'put', 'mask', '!', 'just', 'saw', 'news', 'break', 'cb', 'quit', 'open', 'face', 'and', 'ca', ""n't"", 'wear', 'mask', 'mayb', 'show', 'support', 'anoth', 'way']"
21,21,21,21,2020-06-04 18:32:48,32324.0,68366.0,en,"Reno, Nevada",2.0,RationalMale,Hey! Where’s her Covid mask?,1.2686116766364754e+18,0.0,[],Hey! Wheres her Covid mask?,"['hey', '!', 'where', 'covid', 'mask']"
22,22,22,22,2020-06-04 18:32:32,5621.0,77.0,en,Suffolk,0.0,vanessabewley,BBC News - Coronavirus: Who should wear a face mask or face covering?,1.2686116130383462e+18,0.0,[],BBC News - Coronavirus: Who should wear a face mask or face covering?,"['bbc', 'new', '-', 'coronaviru', ':', 'who', 'wear', 'face', 'mask', 'face', 'cover']"
23,23,23,23,2020-06-04 18:33:04,4439.0,555.0,en,"Citrus County, FL",1.0,FLHealthCitrus,"No new positive #COVID19 cases reported in Citrus County since Monday, June 1. Continue to do your part to #StopTheSpreadCitrus. Wash your hands. Wear your face mask. Stay 6 feet away.",1.2686117462831145e+18,0.0,"['COVID19', 'StopTheSpreadCitrus']","No new positive cases reported in Citrus County since Monday, June . Continue to do your part to . Wash your hands. Wear your face mask. Stay feet away.","['No', 'new', 'posit', 'case', 'report', 'citru', 'counti', 'sinc', 'monday', 'june', 'continu', 'part', 'wash', 'hand', 'wear', 'face', 'mask', 'stay', 'feet', 'away']"
24,24,24,24,2020-06-04 18:35:05,2.0,1.0,en,"San Mateo, California ",0.0,SwytchbackTweet,"We launched a study in states that opened early to intercept diners since COVID restrictions were relaxed. Interviewed 1,000 respondent in &lt; 24 hours. Top 3 requirements: sanitary bathrooms, socially distanced tables, staff wearing masks. Learn more at info@swytchback.com.",1.2686122526821622e+18,0.0,[],"We launched a study in states that opened early to intercept diners since COVID restrictions were relaxed. Interviewed respondent in &lt; hours. Top requirements: sanitary bathrooms, socially distanced tables, staff wearing masks. Learn more at info.com.","['We', 'launch', 'studi', 'state', 'open', 'earli', 'intercept', 'diner', 'sinc', 'covid', 'restrict', 'relax', 'interview', 'respond', '&', 'lt', 'hour', 'top', 'requir', ':', 'sanitari', 'bathroom', 'social', 'distanc', 'tabl', 'staff', 'wear', 'mask', 'learn', 'info.com']"
25,25,25,25,2020-06-04 18:36:09,489.0,7161.0,en,Utah,0.0,DUTnews,"@TheJusticeDept Bureau of Justice Assistance is awarding $78,374 to Sandy to support local needs in responding to the coronavirus. Funded projects can include law enforcement overtime, supplies like gloves, masks and sanitizer, travel, and equipment. @Sandy_Police",1.2686125222964265e+18,1.0,[],"Bureau of Justice Assistance is awarding $78,374 to Sandy to support local needs in responding to the coronavirus. Funded projects can include law enforcement overtime, supplies like gloves, masks and sanitizer, travel, and equipment.","['bureau', 'justic', 'assist', 'award', '$', '78,374', 'sandi', 'support', 'local', 'need', 'respond', 'coronaviru', 'fund', 'project', 'includ', 'law', 'enforc', 'overtim', 'suppli', 'like', 'glove', 'mask', 'sanit', 'travel', 'equip']"
26,26,26,26,2020-06-04 18:37:05,962.0,1611.0,en,Oklahoma,5.0,OklahomaDEQ,RT @HealthyOklahoma: Your mask properly fits if your mouth and nose are fully covered. Consider wearing a face covering to prevent #COVID19…,1.2686127558645514e+18,0.0,['COVID19'],: Your mask properly fits if your mouth and nose are fully covered. Consider wearing a face covering to prevent,"[':', 'your', 'mask', 'properli', 'fit', 'mouth', 'nose', 'fulli', 'cover', 'consid', 'wear', 'face', 'cover', 'prevent']"
27,27,27,27,2020-06-04 04:00:22,46216.0,4232.0,en,US,9.0,GammaCounter,"RT @monkeybrainsnet: Covid researcher in the crowd - giving away masks, on their 4th box. Word in the street: expect virus resurgence in 2…",1.268392122857726e+18,0.0,[],": Covid researcher in the crowd - giving away masks, on their th box. Word in the street: expect virus resurgence in","[':', 'covid', 'research', 'crowd', '-', 'give', 'away', 'mask', 'th', 'box', 'word', 'street', ':', 'expect', 'viru', 'resurg']"
28,28,28,28,2020-06-04 04:00:31,98188.0,1452.0,en,"Just south of Area 51, NV",0.0,shovelingferret,@cholling13 They’re already ramped up on “if COVID is so scary and bad and we all had to stay home and wear masks how come riots are ok?” 🤦🏻‍♀️,1.2683921632487588e+18,0.0,[],Theyre already ramped up on if COVID is so scary and bad and we all had to stay home and wear masks how come riots are ok?,"['theyr', 'alreadi', 'ramp', 'covid', 'scari', 'bad', 'stay', 'home', 'wear', 'mask', 'come', 'riot', 'ok']"
29,29,29,29,2020-06-04 04:01:55,4278.0,2565.0,en,"Oakland, CA",1.0,MaskOakland,"In the 12 days of the #CampFire we provided 85,000 masks. Would love to do that again, so far for COVID we are at 12,000 distributed and about to order 6k more. #HelpUsBreathe #WearAMask",1.26839251430357e+18,0.0,"['CampFire', 'HelpUsBreathe', 'WearAMask']","In the days of the we provided masks. Would love to do that again, so far for COVID we are at distributed and about to order k more.","['In', 'day', 'provid', 'mask', 'would', 'love', 'far', 'covid', 'distribut', 'order', 'k']"
30,30,30,30,2020-06-04 04:01:57,16155.0,1708.0,en, OK,0.0,FrederickGale1,@lizcabrera55 Let's get the message to the President to start having his rallies again? No one's mentioning the Coronavirus during these protest Rally's. We can all wear masks just like the protesters. They don't stop their rallies We Don't Stop ours,1.268392522587439e+18,0.0,[],Let's get the message to the President to start having his rallies again? No one's mentioning the Coronavirus during these protest Rally's. We can all wear masks just like the protesters. They don't stop their rallies We Don't Stop ours,"['let', ""'s"", 'get', 'messag', 'presid', 'start', 'ralli', 'No', 'one', ""'s"", 'mention', 'coronaviru', 'protest', 'ralli', ""'s"", 'We', 'wear', 'mask', 'like', 'protest', 'they', ""n't"", 'stop', 'ralli', 'We', 'Do', ""n't"", 'stop']"
31,31,31,31,2020-06-04 04:02:57,69144.0,6605.0,en,USA 🌎 💔🌳#ClimateEmergency🌲,0.0,Peggysuz2017,@AFink93 @davidfrum @beatrice_frum Many peaceful protesters were wearing masks to protect one another to avoid spreading the Coronavirus -- because many who have the virus are asymptomatic.,1.26839277565927e+18,0.0,[],Many peaceful protesters were wearing masks to protect one another to avoid spreading the Coronavirus -- because many who have the virus are asymptomatic.,"['mani', 'peac', 'protest', 'wear', 'mask', 'protect', 'one', 'anoth', 'avoid', 'spread', 'coronaviru', '--', 'mani', 'viru', 'asymptomat']"
32,32,32,32,2020-06-04 04:03:05,6430.0,195.0,en,seattle & socal,0.0,sylv__ie,"If you’re protesting, please still wear masks!! Shoutout all medical workers rn and let’s do our part to make sure we’re mitigating COVID upticks in whatever way we are able",1.268392805887431e+18,0.0,[],"If youre protesting, please still wear masks!! Shoutout all medical workers rn and lets do our part to make sure were mitigating COVID upticks in whatever way we are able","['If', 'your', 'protest', 'pleas', 'still', 'wear', 'mask', '!', '!', 'shoutout', 'medic', 'worker', 'rn', 'let', 'part', 'make', 'sure', 'mitig', 'covid', 'uptick', 'whatev', 'way', 'abl']"
33,33,33,33,2020-06-04 04:03:22,73313.0,497.0,en,"Minneapolis, MN",0.0,taylarisms,@spqtemple02 @joodiwulf @Gusbuckets I am currently self isolating. Im going for a COVID test on Saturday. I have worn a mask any time I have ever left my home since March.,1.2683928771487334e+18,0.0,[],I am currently self isolating. Im going for a COVID test on Saturday. I have worn a mask any time I have ever left my home since March.,"['current', 'self', 'isol', 'Im', 'go', 'covid', 'test', 'saturday', 'worn', 'mask', 'time', 'ever', 'left', 'home', 'sinc', 'march']"
34,34,34,34,2020-06-04 04:04:26,44819.0,3227.0,en,taiban new mexico ,1.0,wesley1411,How about something positive on your tl. Thought I was done with number 200 but look what I found. Think I’ll call him “19” cause he looks like he’s wearing a covid mask 😷,1.2683931475681362e+18,0.0,[],How about something positive on your tl. Thought I was done with number but look what I found. Think Ill call him cause he looks like hes wearing a covid mask,"['how', 'someth', 'posit', 'tl', 'thought', 'done', 'number', 'look', 'found', 'think', 'ill', 'call', 'caus', 'look', 'like', 'he', 'wear', 'covid', 'mask']"
35,35,35,35,2020-06-04 04:04:49,8488.0,2177.0,en,"North Las Vegas, NV",0.0,Jdlr425Michael,@Alyssa_Milano You know it was Republican primary right? Your brain is Swiss cheese like your COVID crochet mask,1.26839324313523e+18,0.0,[],You know it was Republican primary right? Your brain is Swiss cheese like your COVID crochet mask,"['you', 'know', 'republican', 'primari', 'right', 'your', 'brain', 'swiss', 'chees', 'like', 'covid', 'crochet', 'mask']"
36,36,36,36,2020-06-04 04:05:13,156475.0,4884.0,en,"Indianapolis, IN",3.0,RainbowSquidInk,"For people who are wondering what I meant earlier by the Teepublic comment, this is what's going on. Teepublic introduced a new mask template because of COVID and readily made the patterns up for order. I decided to get a mask for myself and mom.",1.2683933458077243e+18,0.0,[],"For people who are wondering what I meant earlier by the Teepublic comment, this is what's going on. Teepublic introduced a new mask template because of COVID and readily made the patterns up for order. I decided to get a mask for myself and mom.","['for', 'peopl', 'wonder', 'meant', 'earlier', 'teepubl', 'comment', ""'s"", 'go', 'teepubl', 'introduc', 'new', 'mask', 'templat', 'covid', 'readili', 'made', 'pattern', 'order', 'decid', 'get', 'mask', 'mom']"
37,37,37,37,2020-06-04 04:06:25,16156.0,1708.0,en, OK,2.0,FrederickGale1,@realDonaldTrump @FoxNews @jasoninthehouse Mr. President you got the opportunity to have your rallies now. No one mentioning the coronavirus during the protesters rallies. If the left MSM say anything you can say we will wear mask also. They're having rallies all around the world not caring about the virus.,1.2683936444463596e+18,0.0,[],Mr. President you got the opportunity to have your rallies now. No one mentioning the coronavirus during the protesters rallies. If the left MSM say anything you can say we will wear mask also. They're having rallies all around the world not caring about the virus.,"['mr.', 'presid', 'got', 'opportun', 'ralli', 'No', 'one', 'mention', 'coronaviru', 'protest', 'ralli', 'If', 'left', 'msm', 'say', 'anyth', 'say', 'wear', 'mask', 'also', 'they', ""'re"", 'ralli', 'around', 'world', 'care', 'viru']"
38,38,38,38,2020-06-04 04:09:07,2371.0,75.0,en,"🇨🇳 武汉, 中国",0.0,C0R0NACHAN,"@fictionalbeck Idiots are protesting in massive groups despite the presence of COVID; provoking coughing, screaming, &amp; spitting, which spreads COVID. It renders masks useless. New Orleans has been one of the hardest hit cities in the country by the pandemic.",1.268394325412442e+18,0.0,[],"Idiots are protesting in massive groups despite the presence of COVID; provoking coughing, screaming, &amp; spitting, which spreads COVID. It renders masks useless. New Orleans has been one of the hardest hit cities in the country by the pandemic.","['idiot', 'protest', 'massiv', 'group', 'despit', 'presenc', 'covid', 'provok', 'cough', 'scream', '&', 'amp', 'spit', 'spread', 'covid', 'It', 'render', 'mask', 'useless', 'new', 'orlean', 'one', 'hardest', 'hit', 'citi', 'countri', 'pandem']"
39,39,39,39,2020-06-04 04:11:22,0.0,74895.0,en,In Your Mind Now,2.0,TomthunkitsMind,"If you decide to go outside to parks &amp; beaches to enjoy the nice weather, beware of public bathrooms, Porta Pottys, or changing stations because #COVID19 can remain airborne for up to 3 hours in enclosed spaces. Remember only N95 masks can prevent you from inhaling the virus 45",1.2683948899155313e+18,0.0,['COVID19'],"If you decide to go outside to parks &amp; beaches to enjoy the nice weather, beware of public bathrooms, Porta Pottys, or changing stations because can remain airborne for up to hours in enclosed spaces. Remember only N95 masks can prevent you from inhaling the virus","['If', 'decid', 'go', 'outsid', 'park', '&', 'amp', 'beach', 'enjoy', 'nice', 'weather', 'bewar', 'public', 'bathroom', 'porta', 'potti', 'chang', 'station', 'remain', 'airborn', 'hour', 'enclos', 'space', 'rememb', 'n95', 'mask', 'prevent', 'inhal', 'viru']"
40,40,40,40,2020-06-04 04:13:22,4278.0,2565.0,en,"Oakland, CA",12.0,MaskOakland,Look at these maskless and mask down irresponsible professionals ready to spread their asymptomatic #COVID19 to people.,1.2683953965748347e+18,0.0,['COVID19'],Look at these maskless and mask down irresponsible professionals ready to spread their asymptomatic to people.,"['look', 'maskless', 'mask', 'irrespons', 'profession', 'readi', 'spread', 'asymptomat', 'peopl']"
41,41,41,41,2020-06-04 04:13:22,14411.0,139.0,en,,0.0,tp3SunDevil,"@NYGovCuomo And if you're not protesting peacefully and are rioting and looting, remember COVID virus is still out there. Do NOT wear a mask. You're stupid.",1.268395396440617e+18,0.0,[],"And if you're not protesting peacefully and are rioting and looting, remember COVID virus is still out there. Do NOT wear a mask. You're stupid.","['and', ""'re"", 'protest', 'peac', 'riot', 'loot', 'rememb', 'covid', 'viru', 'still', 'Do', 'not', 'wear', 'mask', 'you', ""'re"", 'stupid']"
42,42,42,42,2020-06-04 04:13:49,496.0,92.0,en,GA,0.0,_danielledevito,"@Excelsior_Care (Continued) with my covid positive patient still working on covid negative floor. How many more will perish because of this negligence and lack of PPE. Saw no staff with gloves on at recent visit and all homemade masks, yet I can purchase Both at CVS. Making ~$8k",1.268395507828867e+18,0.0,[],"(Continued) with my covid positive patient still working on covid negative floor. How many more will perish because of this negligence and lack of PPE. Saw no staff with gloves on at recent visit and all homemade masks, yet I can purchase Both at CVS. Making ~$8k","['continu', 'covid', 'posit', 'patient', 'still', 'work', 'covid', 'neg', 'floor', 'how', 'mani', 'perish', 'neglig', 'lack', 'ppe', 'saw', 'staff', 'glove', 'recent', 'visit', 'homemad', 'mask', 'yet', 'purchas', 'both', 'cv', 'make', '~', '$', '8k']"
43,43,43,43,2020-06-04 04:13:50,943.0,157.0,en,"Oakland, CA",12.0,pauly4it,RT @MaskOakland: Look at these maskless and mask down irresponsible professionals ready to spread their asymptomatic #COVID19 to people. ht…,1.2683955112428667e+18,0.0,['COVID19'],: Look at these maskless and mask down irresponsible professionals ready to spread their asymptomatic to people. ht,"[':', 'look', 'maskless', 'mask', 'irrespons', 'profession', 'readi', 'spread', 'asymptomat', 'peopl', 'ht']"
44,44,44,44,2020-06-04 04:14:11,501.0,169.0,en,Richmond Texas,0.0,JRLAW21,@InfoWarUnited @Millie__Weaver So he wasn’t wearing a mask and covid +..... Karen intensifying,1.2683955992101765e+18,0.0,[],So he wasnt wearing a mask and covid +..... Karen intensifying,"['So', 'wasnt', 'wear', 'mask', 'covid', '+', '.....', 'karen', 'intensifi']"
45,45,45,45,2020-06-04 04:14:48,2251.0,5641.0,en,Philadelphia,0.0,cecemcghee,"The coronavirus is still alive, well, and raging. But yet the protests continue, with most not wearing masks and social distancing is out of the window.",1.268395757784236e+18,0.0,[],"The coronavirus is still alive, well, and raging. But yet the protests continue, with most not wearing masks and social distancing is out of the window.","['the', 'coronaviru', 'still', 'aliv', 'well', 'rage', 'but', 'yet', 'protest', 'continu', 'wear', 'mask', 'social', 'distanc', 'window']"
46,46,46,46,2020-06-04 04:15:24,35807.0,54.0,en,"Houston, TX",158.0,Zzzzzzz82592696,RT @Laurie_Garrett: Interesting that none of these military/police personnel in Washington DC are wearing #COVID19 masks. Not one.,1.2683959088294134e+18,0.0,['COVID19'],: Interesting that none of these military/police personnel in Washington DC are wearing masks. Not one.,"[':', 'interest', 'none', 'military/polic', 'personnel', 'washington', 'DC', 'wear', 'mask', 'not', 'one']"
