,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,date,favourites_count,followers_count,language,location,retweet_count,screen_name,tweet,tweet_id,verified,hashtags,clean_tweet,processed_tweet
13,13,13,13,2020-04-15 21:08:41,40124.0,8278.0,en,"Rochester, NY",10.0,ShannonJoyRadio,Cuomo’s ordering everyone to wear a #COVID19 face mask but NOT ENFORCING it with fines or jail time. His order is a PAPER TIGER NY. He’s just humiliating you. #RefuseTheMask #FREENY,1.250531515777323e+18,0.0,"['COVID19', 'RefuseTheMask', 'FREENY']",Cuomos ordering everyone to wear a face mask but NOT ENFORCING it with fines or jail time. His order is a PAPER TIGER NY. Hes just humiliating you.,"['cuomo', 'order', 'everyon', 'wear', 'face', 'mask', 'not', 'enforc', 'fine', 'jail', 'time', 'hi', 'order', 'paper', 'tiger', 'NY', 'he', 'humili']"
14,14,14,14,2020-04-15 21:09:15,1611.0,154.0,en,"Jersey City, NJ",0.0,jc_mud_sidewalk,Passed 78 people on my afternoon dog walk. Only 37% of people were wearing masks. #JerseyCity leaders need to be strong and require masks in public. #COVID19,1.250531657939067e+18,0.0,"['JerseyCity', 'COVID19']",Passed people on my afternoon dog walk. Only % of people were wearing masks. leaders need to be strong and require masks in public.,"['pass', 'peopl', 'afternoon', 'dog', 'walk', 'onli', '%', 'peopl', 'wear', 'mask', 'leader', 'need', 'strong', 'requir', 'mask', 'public']"
15,15,15,15,2020-04-15 21:09:20,32824.0,21740.0,en,"Salt Lake City, UT",14.0,TomVargheseJr,"Grateful to Russ, Leslie and the entire @huntsmancancer @UofUHealth OR nursing team for the cloth mask w/ replaceable Medical grade fabric (Halyard H600) inserts, to be worn to and from the hospital. Preserving our PPE for patient care. #GetUsPPE #COVID19",1.250531678268752e+18,1.0,"['GetUsPPE', 'COVID19']","Grateful to Russ, Leslie and the entire OR nursing team for the cloth mask w/ replaceable Medical grade fabric (Halyard H600) inserts, to be worn to and from the hospital. Preserving our PPE for patient care.","['grate', 'russ', 'lesli', 'entir', 'OR', 'nurs', 'team', 'cloth', 'mask', 'w/', 'replac', 'medic', 'grade', 'fabric', 'halyard', 'h600', 'insert', 'worn', 'hospit', 'preserv', 'ppe', 'patient', 'care']"
16,16,16,16,2020-04-15 21:09:23,417.0,3095.0,en,"Port St Lucie, FL",2.0,PSLPolice,"SPECIAL THANK YOU SLC EOC, Home Depot &amp;Lowe’s for your support/donations. The items (face masks, sanitizers, gloves) were conveniently packaged as ‘COVID kits’ for officers to protect themselves while out in the field. Thank you Blue Family for putting kits together!",1.2505316899038618e+18,0.0,[],"SPECIAL THANK YOU SLC EOC, Home Depot &amp;Lowes for your support/donations. The items (face masks, sanitizers, gloves) were conveniently packaged as COVID kits for officers to protect themselves while out in the field. Thank you Blue Family for putting kits together!","['special', 'thank', 'you', 'slc', 'eoc', 'home', 'depot', '&', 'amp', 'low', 'support/don', 'the', 'item', 'face', 'mask', 'sanit', 'glove', 'conveni', 'packag', 'covid', 'kit', 'offic', 'protect', 'field', 'thank', 'blue', 'famili', 'put', 'kit', 'togeth', '!']"
17,17,17,17,2020-04-15 21:09:38,0.0,1581.0,en,"Huntington Park - Lynwood, CA",0.0,misfitkronos,Wearing a mask in L.A. heat is NO fun! #COVID19,1.2505317554019656e+18,0.0,['COVID19'],Wearing a mask in L.A. heat is NO fun!,"['wear', 'mask', 'l.a.', 'heat', 'NO', 'fun', '!']"
18,18,18,18,2020-04-15 21:09:51,33505.0,2103.0,en,"New York, USA",0.0,KatieFigura,CON of wearing a mask while essential grocery shopping is that no one can see my friendly smile PRO is that i can jam and sing to the songs in the store with no one noticing #COVID19 #BeSafe,1.2505318091646566e+18,0.0,"['COVID19', 'BeSafe']",CON of wearing a mask while essential grocery shopping is that no one can see my friendly smile PRO is that i can jam and sing to the songs in the store with no one noticing,"['con', 'wear', 'mask', 'essenti', 'groceri', 'shop', 'one', 'see', 'friendli', 'smile', 'pro', 'jam', 'sing', 'song', 'store', 'one', 'notic']"
19,19,19,19,2020-04-15 21:11:05,39052.0,228.0,en,Oakland,44.0,HellaDislike,"RT @WIRED: Wearing a cloth face mask in public does not replace any of the other recommended safety measures for preventing #Covid19, but e…",1.250532120126124e+18,0.0,['Covid19'],": Wearing a cloth face mask in public does not replace any of the other recommended safety measures for preventing , but e","[':', 'wear', 'cloth', 'face', 'mask', 'public', 'replac', 'recommend', 'safeti', 'measur', 'prevent', 'e']"
20,20,20,20,2020-04-15 21:11:50,4111.0,5020.0,en,CA,1.0,MrPug94,"RT @GibbonsChip: Dr. George Gao, head of Chinese CDC says US and Europe making big mistake in not wearing masks to fight #COVID19. Accordin…",1.2505323087271977e+18,0.0,['COVID19'],": Dr. George Gao, head of Chinese CDC says US and Europe making big mistake in not wearing masks to fight . Accordin","[':', 'dr.', 'georg', 'gao', 'head', 'chines', 'cdc', 'say', 'US', 'europ', 'make', 'big', 'mistak', 'wear', 'mask', 'fight', 'accordin']"
21,21,21,21,2020-04-15 21:12:11,40124.0,8278.0,en,"Rochester, NY",11.0,ShannonJoyRadio,Cuomo should order every NYer wear a pinwheel on their head cause that’ll be more likely to prevent #COVID19 than a stupid mask.,1.2505323961701663e+18,0.0,['COVID19'],Cuomo should order every NYer wear a pinwheel on their head cause thatll be more likely to prevent than a stupid mask.,"['cuomo', 'order', 'everi', 'nyer', 'wear', 'pinwheel', 'head', 'caus', 'thatll', 'like', 'prevent', 'stupid', 'mask']"
22,22,22,22,2020-04-15 21:12:18,35523.0,513.0,en,"Los Angeles, California",7.0,lifeintchncolor,RT @Jreyesalinas: I don’t know who needs to hear this but please disenfect/wash your masks after use. Please! #COVID19,1.2505324259201802e+18,0.0,['COVID19'],: I dont know who needs to hear this but please disenfect/wash your masks after use. Please!,"[':', 'dont', 'know', 'need', 'hear', 'pleas', 'disenfect/wash', 'mask', 'use', 'pleas', '!']"
23,23,23,23,2020-04-15 21:12:37,10214.0,2600.0,en,"New Orleans, LA",0.0,CodyLillich,".@LouisianaGov thanks @TitosVodka for donation of 72 gallons of hand cleanser, 1500 KN95 masks and 1000 gloves. ""That may not have been what some people were hoping Tito's would donate to the state but it is what we need the most of right now."" #COVID19 #Coronavirus @FOX8NOLA",1.2505325059140895e+18,1.0,"['COVID19', 'Coronavirus']",". thanks for donation of gallons of hand cleanser, KN95 masks and gloves. ""That may not have been what some people were hoping Tito's would donate to the state but it is what we need the most of right now.""","['thank', 'donat', 'gallon', 'hand', 'cleanser', 'kn95', 'mask', 'glove', '``', 'that', 'may', 'peopl', 'hope', 'tito', ""'s"", 'would', 'donat', 'state', 'need', 'right', ""''""]"
24,24,24,24,2020-04-15 21:12:41,439104.0,10987.0,en,"Shaker Heights, OH",0.0,jcmarbury,J.B. Pritzker arranging secret flights from China of masks and gloves to Illinois to fight coronavirus - Chicago Sun-Times,1.250532522271875e+18,0.0,[],J.B. Pritzker arranging secret flights from China of masks and gloves to Illinois to fight coronavirus - Chicago Sun-Times,"['j.b.', 'pritzker', 'arrang', 'secret', 'flight', 'china', 'mask', 'glove', 'illinoi', 'fight', 'coronaviru', '-', 'chicago', 'sun-tim']"
25,25,25,25,2020-04-15 21:13:18,75318.0,430.0,en,US,102.0,yellowdogsal,RT @RawStory: ‘I see you’re wearing a mask’: Reporter hilariously nails Michigan protester who says he’s not concerned about coronavirus ht…,1.2505326776708956e+18,0.0,[],: I see youre wearing a mask: Reporter hilariously nails Michigan protester who says hes not concerned about coronavirus ht,"[':', 'see', 'your', 'wear', 'mask', ':', 'report', 'hilari', 'nail', 'michigan', 'protest', 'say', 'he', 'concern', 'coronaviru', 'ht']"
26,26,26,26,2020-04-15 21:13:24,0.0,911.0,en,"New York, New York",0.0,TheArticleTrunk,"U.S. coronavirus death toll tops 30,000, New Yorkers told to wear masks",1.2505327031051387e+18,0.0,[],"U.S. coronavirus death toll tops , New Yorkers told to wear masks","['u.s.', 'coronaviru', 'death', 'toll', 'top', 'new', 'yorker', 'told', 'wear', 'mask']"
27,27,27,27,2020-04-15 21:14:03,122042.0,1601.0,en,Los Angeles,20.0,spartantown,RT @AmyChu: #Creators4Comics A COVID care package for you or as a gift! Includes: signed copy of Sea Sirens two surgical masks hand sanitiz…,1.2505328669260554e+18,0.0,['Creators4Comics'],: A COVID care package for you or as a gift! Includes: signed copy of Sea Sirens two surgical masks hand sanitiz,"[':', 'A', 'covid', 'care', 'packag', 'gift', '!', 'includ', ':', 'sign', 'copi', 'sea', 'siren', 'two', 'surgic', 'mask', 'hand', 'sanitiz']"
28,28,28,28,2020-04-15 21:14:36,1912.0,336.0,en,"Green Bay, WI",0.0,BellinTitletown,"We are beyond humbled at all the people helping make cloth masks for our @BellinHealth staff. Thank you so much for your time, energy and heart! #COVID19 #Coronavirus",1.2505330042728612e+18,0.0,"['COVID19', 'Coronavirus']","We are beyond humbled at all the people helping make cloth masks for our staff. Thank you so much for your time, energy and heart!","['We', 'beyond', 'humbl', 'peopl', 'help', 'make', 'cloth', 'mask', 'staff', 'thank', 'much', 'time', 'energi', 'heart', '!']"
29,29,29,29,2020-04-15 21:14:47,99071.0,208.0,en,"Los Angeles, CA",1235.0,SUPER_OTAKU12,RT @SASBurnerAcct: Me: *Takes out trash without a mask* Coronavirus:,1.2505330509429924e+18,0.0,[],: Me: *Takes out trash without a mask* Coronavirus:,"[':', 'Me', ':', '*', 'take', 'trash', 'without', 'mask', '*', 'coronaviru', ':']"
30,30,30,30,2020-04-15 21:16:08,1854.0,1018.0,en,United States,1.0,vbluml,"3/5 We're starting to see the impact of interrupted care on non-COVID conditions and need to be ready for this surge as well 4/5 Wearing a facemask for +24hr every 3d, even if a surgical mask, starts getting painful. My ♥️ goes out to those on the front lines wearing full gear!",1.2505333901698007e+18,0.0,[],"/5 We're starting to see the impact of interrupted care on non-COVID conditions and need to be ready for this surge as well /5 Wearing a facemask for +24hr every d, even if a surgical mask, starts getting painful. My goes out to those on the front lines wearing full gear!","['/5', 'We', ""'re"", 'start', 'see', 'impact', 'interrupt', 'care', 'non-covid', 'condit', 'need', 'readi', 'surg', 'well', '/5', 'wear', 'facemask', '+24hr', 'everi', 'even', 'surgic', 'mask', 'start', 'get', 'pain', 'My', 'goe', 'front', 'line', 'wear', 'full', 'gear', '!']"
31,31,31,31,2020-04-15 21:18:29,986.0,1078.0,en,"Philadelphia, PA",0.0,PennEmblem,We’ve got you covered. Contact jjoseph@pennemblem.com to place your face mask order today! • • • #alwaysonbrand #emblems #patches #patchdesign #custompatches #customlogos #logo #logodesign #foil #etched #staysafe #coronavirus,1.250533982015574e+18,0.0,"['alwaysonbrand', 'emblems', 'patches', 'patchdesign', 'custompatches', 'customlogos', 'logo', 'logodesign', 'foil', 'etched', 'staysafe', 'coronavirus']",Weve got you covered. Contact jjoseph.com to place your face mask order today!,"['weve', 'got', 'cover', 'contact', 'jjoseph.com', 'place', 'face', 'mask', 'order', 'today', '!']"
32,32,32,32,2020-04-15 21:18:58,2722.0,27.0,en,"Long Beach, CA",0.0,SteveClaunch,"Frist there was “Russian Roulette”, now there “Wuhan Roulette”. Wuhan Roulette, don’t wear a mask!",1.2505341044806615e+18,0.0,[],"Frist there was Russian Roulette, now there Wuhan Roulette. Wuhan Roulette, dont wear a mask!","['frist', 'russian', 'roulett', 'wuhan', 'roulett', 'wuhan', 'roulett', 'dont', 'wear', 'mask', '!']"
33,33,33,33,2020-04-15 21:19:10,1440.0,7331.0,en,"Los Angeles, CA",3.0,SpecNews1SoCal,"Grocery shopping is a lot different in the midst of the #coronavirus pandemic. Dr. Harish Yalamanchili offers tips to decrease your exposure in the store - bring extra masks, a paper shopping list, and a credit card. Your phone? Leave it behind. STORY:",1.2505341531680973e+18,1.0,['coronavirus'],"Grocery shopping is a lot different in the midst of the pandemic. Dr. Harish Yalamanchili offers tips to decrease your exposure in the store - bring extra masks, a paper shopping list, and a credit card. Your phone? Leave it behind. STORY:","['groceri', 'shop', 'lot', 'differ', 'midst', 'pandem', 'dr.', 'harish', 'yalamanchili', 'offer', 'tip', 'decreas', 'exposur', 'store', '-', 'bring', 'extra', 'mask', 'paper', 'shop', 'list', 'credit', 'card', 'your', 'phone', 'leav', 'behind', 'stori', ':']"
34,34,34,34,2020-04-15 21:19:43,48250.0,42263.0,en,San Francisco Bay Area,0.0,halimahy,"This teen boy who had on a mask asked if the Coronavirus is a hoax and all of us in out mask and gloves hot as hell like you think we would have on hoodies, masks, gloves in all this heat? Shit. We cooking and can't breathe that well. 🤣🤣",1.2505342930859336e+18,0.0,[],"This teen boy who had on a mask asked if the Coronavirus is a hoax and all of us in out mask and gloves hot as hell like you think we would have on hoodies, masks, gloves in all this heat? Shit. We cooking and can't breathe that well.","['thi', 'teen', 'boy', 'mask', 'ask', 'coronaviru', 'hoax', 'us', 'mask', 'glove', 'hot', 'hell', 'like', 'think', 'would', 'hoodi', 'mask', 'glove', 'heat', 'shit', 'We', 'cook', 'ca', ""n't"", 'breath', 'well']"
35,35,35,35,2020-04-15 21:20:10,491.0,294.0,en,Upstate New York,0.0,HSELawLLP,"NYS Government and Legislative Update: In his briefing today, Gov. Cuomo announced that he will be issuing a new exec. order that will require all people in public to use a mask/face covering if they cannot maintain social distancing. Learn more: #covid19",1.2505344055479214e+18,0.0,['covid19'],"NYS Government and Legislative Update: In his briefing today, Gov. Cuomo announced that he will be issuing a new exec. order that will require all people in public to use a mask/face covering if they cannot maintain social distancing. Learn more:","['ny', 'govern', 'legisl', 'updat', ':', 'In', 'brief', 'today', 'gov', 'cuomo', 'announc', 'issu', 'new', 'exec', 'order', 'requir', 'peopl', 'public', 'use', 'mask/fac', 'cover', 'maintain', 'social', 'distanc', 'learn', ':']"
36,36,36,36,2020-04-15 21:22:22,805.0,35.0,en,"tulsa, ok",0.0,Rudewizardart,Four star plum dragonball mask #covid_19 #coronavirus #coronamask,1.2505349592967946e+18,0.0,"['covid_19', 'coronavirus', 'coronamask']",Four star plum dragonball mask,"['four', 'star', 'plum', 'dragonbal', 'mask']"
37,37,37,37,2020-04-15 21:22:45,541.0,441.0,en,"San Joaquin County, CA",0.0,WCYFS,"#WCYFS would like to thank Mary Oliva, one of our volunteer advocates, for showing her support and donating mask to all our team member who continue to provide services. #StocktonStrong #COVID19 #stocktonca",1.2505350558201285e+18,0.0,"['WCYFS', 'StocktonStrong', 'COVID19', 'stocktonca']","would like to thank Mary Oliva, one of our volunteer advocates, for showing her support and donating mask to all our team member who continue to provide services.","['would', 'like', 'thank', 'mari', 'oliva', 'one', 'volunt', 'advoc', 'show', 'support', 'donat', 'mask', 'team', 'member', 'continu', 'provid', 'servic']"
38,38,38,38,2020-04-15 21:23:43,1361.0,424.0,en,United States,0.0,JuergenWest,"Amazing gift of custom handcrafted protective masks arrived in the mail today! Thank you so much Heidi! #gobeavs #coronavirus #covid19 @ Portland, Oregon",1.2505352990604657e+18,0.0,"['gobeavs', 'coronavirus', 'covid19']","Amazing gift of custom handcrafted protective masks arrived in the mail today! Thank you so much Heidi! Portland, Oregon","['amaz', 'gift', 'custom', 'handcraft', 'protect', 'mask', 'arriv', 'mail', 'today', '!', 'thank', 'much', 'heidi', '!', 'portland', 'oregon']"
39,39,39,39,2020-04-15 21:24:03,16673.0,3140.0,en,United States,0.0,BlueWaver910,"Reminder - This is WHY! Why we’re wearing masks Why we’re staying home Why we’re disinfecting everything Why we’re so indebted to healthcare workers, and everyone risking lives Coronavirus Is NOT A SEASONAL FLU Without WHO this could be Worse!",1.2505353829046395e+18,0.0,[],"Reminder - This is WHY! Why were wearing masks Why were staying home Why were disinfecting everything Why were so indebted to healthcare workers, and everyone risking lives Coronavirus Is NOT A SEASONAL FLU Without WHO this could be Worse!","['remind', '-', 'thi', 'whi', '!', 'whi', 'wear', 'mask', 'whi', 'stay', 'home', 'whi', 'disinfect', 'everyth', 'whi', 'indebt', 'healthcar', 'worker', 'everyon', 'risk', 'live', 'coronaviru', 'Is', 'not', 'A', 'season', 'flu', 'without', 'who', 'could', 'wors', '!']"
40,40,40,40,2020-04-15 21:25:15,3215.0,209.0,en,New York City,0.0,dejaff,@howardfineman @2020 You can just taste the coronavirus in the air amidst that crowd. Going to be real interesting to find out how these tough guys without masks are feeling in about three weeks.,1.250535684617769e+18,0.0,[],You can just taste the coronavirus in the air amidst that crowd. Going to be real interesting to find out how these tough guys without masks are feeling in about three weeks.,"['you', 'tast', 'coronaviru', 'air', 'amidst', 'crowd', 'go', 'real', 'interest', 'find', 'tough', 'guy', 'without', 'mask', 'feel', 'three', 'week']"
41,41,41,41,2020-04-10 02:24:07,87569.0,201.0,en,"Miami, FL",120.0,Vitycco,RT @teddyvalenzuela: thankful i got this mask. coronavirus can’t hurt me now,1.248436569826046e+18,0.0,[],: thankful i got this mask. coronavirus cant hurt me now,"[':', 'thank', 'got', 'mask', 'coronaviru', 'cant', 'hurt']"
42,42,42,42,2020-04-10 02:24:18,340176.0,18210.0,en,"Manhattan, NY",8838.0,thinkkimthink,"RT @nytimes: The CDC has advised Americans to wear face masks to slow the spread of the coronavirus, and around the world, people are doing…",1.2484366164163748e+18,0.0,[],": The CDC has advised Americans to wear face masks to slow the spread of the coronavirus, and around the world, people are doing","[':', 'the', 'cdc', 'advis', 'american', 'wear', 'face', 'mask', 'slow', 'spread', 'coronaviru', 'around', 'world', 'peopl']"
43,43,43,43,2020-04-10 02:24:37,25721.0,800.0,en,"Kansas City, MO",0.0,JennaluvX,Just bought some medical masks off the #WishApp. They’re due to arrive in one week. God only knows how long this pandemic is going to last. #COVID19,1.2484366927987343e+18,0.0,"['WishApp', 'COVID19']",Just bought some medical masks off the . Theyre due to arrive in one week. God only knows how long this pandemic is going to last.,"['just', 'bought', 'medic', 'mask', 'theyr', 'due', 'arriv', 'one', 'week', 'god', 'know', 'long', 'pandem', 'go', 'last']"
44,44,44,44,2020-04-10 02:25:15,329906.0,3884.0,en,"Somerville, MA  San Juan, PR",5.0,thepowerofmeow,"RT @news_bnn: Rita Nieves of @HealthyBoston talks about need for new #covid19 directives on distancing and masks, and pattern of racial dis…",1.2484368548456325e+18,0.0,['covid19'],": Rita Nieves of talks about need for new directives on distancing and masks, and pattern of racial dis","[':', 'rita', 'niev', 'talk', 'need', 'new', 'direct', 'distanc', 'mask', 'pattern', 'racial', 'di']"
45,45,45,45,2020-04-10 02:26:41,2964.0,95.0,en,USA,6.0,OKSpeedy,RT @NMatte33: @WayneDupreeShow Not wearing a mask and we should go back to normal tomorrow! This whole Wuhan Virus seems to be a scam creat…,1.2484372162396529e+18,0.0,[],: Not wearing a mask and we should go back to normal tomorrow! This whole Wuhan Virus seems to be a scam creat,"[':', 'not', 'wear', 'mask', 'go', 'back', 'normal', 'tomorrow', '!', 'thi', 'whole', 'wuhan', 'viru', 'seem', 'scam', 'creat']"
46,46,46,46,2020-04-10 02:26:40,61280.0,219.0,en,Utah,0.0,brytonbenson,Shout out to my manager Tyler and his wife for making and providing awesome masks for myself and the whole pharmacy team! #COVIDー19,1.2484372110426972e+18,0.0,['COVIDー19'],Shout out to my manager Tyler and his wife for making and providing awesome masks for myself and the whole pharmacy team!,"['shout', 'manag', 'tyler', 'wife', 'make', 'provid', 'awesom', 'mask', 'whole', 'pharmaci', 'team', '!']"
47,47,47,47,2020-04-10 02:28:03,46095.0,1030.0,en,Maryland,13.0,Ann_Tee,"RT @OhMyGOFF: Shoppers must wear masks in Montgomery County starting Monday, officials say @fox5dc #COVIDー19 #Coron…",1.2484375596944384e+18,0.0,"['COVIDー19', 'Coron']",": Shoppers must wear masks in Montgomery County starting Monday, officials say","[':', 'shopper', 'must', 'wear', 'mask', 'montgomeri', 'counti', 'start', 'monday', 'offici', 'say']"
48,48,48,48,2020-04-10 02:28:21,148.0,240.0,en,"Rosenberg, TX",3.0,Chief_JWhite,Thank you @GatesforTexas for this generous donation of 250 masks. You’ve helped keep @RosenbergPolice a little safer in the battle with #COVID19.,1.248437635174916e+18,0.0,['COVID19'],Thank you for this generous donation of masks. Youve helped keep a little safer in the battle with .,"['thank', 'gener', 'donat', 'mask', 'youv', 'help', 'keep', 'littl', 'safer', 'battl']"
49,49,49,49,2020-04-10 02:28:31,79400.0,17777.0,en,"San Diego, CA",1.0,koooski,RT @4theluvofsugar: Keep your shopping centers clean from dirty gloves and used masks. This is a health issue. #COVID19,1.2484376775835484e+18,0.0,['COVID19'],: Keep your shopping centers clean from dirty gloves and used masks. This is a health issue.,"[':', 'keep', 'shop', 'center', 'clean', 'dirti', 'glove', 'use', 'mask', 'thi', 'health', 'issu']"
