,Unnamed: 0,tweet_id,date,screen_name,location,tweet,retweet_count,favourites_count,hashtags,clean_tweet,processed_tweet,followers_count,language,verified
52,52,1282701699464003585,2020-07-13,schilling28,,"Please wear a mask for my hero, my warrior battling stage 4 cancer. She can’t enjoy life (dinner out, hanging with friends, other things healthy people take for granted), if we don’t all work together. Call me selfish- I’m just a mom. #MondayMotivation #MaskUpHoosiers #COVID19 pic.twitter.com/9kvkqdhVwo",6,64,"['MondayMotivation', 'MaskUpHoosiers', 'COVID19']","Please wear a mask for my hero, my warrior battling stage cancer. She cant enjoy life (dinner out, hanging with friends, other things healthy people take for granted), if we dont all work together. Call me selfish- Im just a mom.","['pleas', 'wear', 'mask', 'hero', 'warrior', 'battl', 'stage', 'cancer', 'she', 'cant', 'enjoy', 'life', 'dinner', 'hang', 'friend', 'thing', 'healthi', 'peopl', 'take', 'grant', 'dont', 'work', 'togeth', 'call', 'selfish-', 'Im', 'mom']",0,en,
53,53,1282613214359040000,2020-07-13,marvis_wlky,,BEFORE YOU LEAVE THIS MONDAY: 🔹Kentucky REQUIRES masks 🔺This took effect Friday at 5pm 🔹 Heres more info on the MASK MANDATE … 😷 🦠 @WLKY #coronavirus #Covid_19 #COVID19 #Kentucky,6,17,"['coronavirus', 'Covid_19', 'COVID19', 'Kentucky']",BEFORE YOU LEAVE THIS MONDAY: Kentucky REQUIRES masks This took effect Friday at pm Heres more info on the MASK MANDATE,"['befor', 'you', 'leav', 'thi', 'monday', ':', 'kentucki', 'requir', 'mask', 'thi', 'took', 'effect', 'friday', 'pm', 'here', 'info', 'mask', 'mandat']",0,en,
54,54,1282550694692753408,2020-07-13,jenniferjokes,,"With healthy people yes, it’s fine. But, for people who have covid19, and are still out in the world, we wear a mask because it could be us who has it. You are healthy, then there is a period of no symptoms, then you start to have symptoms. infected to infectious before you know",0,1,[],"With healthy people yes, its fine. But, for people who have covid19, and are still out in the world, we wear a mask because it could be us who has it. You are healthy, then there is a period of no symptoms, then you start to have symptoms. infected to infectious before you know","['with', 'healthi', 'peopl', 'ye', 'fine', 'but', 'peopl', 'covid19', 'still', 'world', 'wear', 'mask', 'could', 'us', 'you', 'healthi', 'period', 'symptom', 'start', 'symptom', 'infect', 'infecti', 'know']",0,en,
55,55,1282540499648339968,2020-07-13,jenniferjokes,,"You’re #1. If you wear a mask and it does nothing what have you lost? If you don’t wear a mask and give people covid19, what have you gained? pic.twitter.com/hkbKcRlSid",1,28,['1'],"Youre . If you wear a mask and it does nothing what have you lost? If you dont wear a mask and give people covid19, what have you gained?","['your', 'If', 'wear', 'mask', 'noth', 'lost', 'If', 'dont', 'wear', 'mask', 'give', 'peopl', 'covid19', 'gain']",0,en,
56,56,1287419972042596352,2020-07-26,senatormuth,,"Contact tracing is critical in slowing the spread of #COVID19. In addition to ramping up staffing across the state, public participation is vital to successful mitigation efforts. Answer calls from public health officials if contacted, mask 😷 up, & be safe. #InThisTogetherPA …",4,19,"['COVID19', 'InThisTogetherPA']","Contact tracing is critical in slowing the spread of . In addition to ramping up staffing across the state, public participation is vital to successful mitigation efforts. Answer calls from public health officials if contacted, mask up, & be safe.","['contact', 'trace', 'critic', 'slow', 'spread', 'In', 'addit', 'ramp', 'staf', 'across', 'state', 'public', 'particip', 'vital', 'success', 'mitig', 'effort', 'answer', 'call', 'public', 'health', 'offici', 'contact', 'mask', '&', 'safe']",0,en,
57,57,1287357326639468544,2020-07-26,jerameyanderson,,"Gov. @tatereeves, Mississippi has one of the nation’s fastest growth in COVID19 cases—please issue a statewide order requiring masks be worn in public. Over half of the state’s population will be under similar restrictions anyway, just issue a statewide order. This is Day 21.",25,89,[],"Gov. , Mississippi has one of the nations fastest growth in COVID19 casesplease issue a statewide order requiring masks be worn in public. Over half of the states population will be under similar restrictions anyway, just issue a statewide order. This is Day .","['gov', 'mississippi', 'one', 'nation', 'fastest', 'growth', 'covid19', 'casespleas', 'issu', 'statewid', 'order', 'requir', 'mask', 'worn', 'public', 'over', 'half', 'state', 'popul', 'similar', 'restrict', 'anyway', 'issu', 'statewid', 'order', 'thi', 'day']",0,en,
58,58,1287399667580444672,2020-07-26,zacharyos,,A motivating factor many justified the recent local mask mandates was the need to get communication right. They felt state officials vacillated on the need for masks (if not ignored the need completely). #MaskUp #COVID19 … via @LauraRBelin,1,23,"['MaskUp', 'COVID19']",A motivating factor many justified the recent local mask mandates was the need to get communication right. They felt state officials vacillated on the need for masks (if not ignored the need completely). via,"['A', 'motiv', 'factor', 'mani', 'justifi', 'recent', 'local', 'mask', 'mandat', 'need', 'get', 'commun', 'right', 'they', 'felt', 'state', 'offici', 'vacil', 'need', 'mask', 'ignor', 'need', 'complet', 'via']",0,en,
59,59,1287283164378013696,2020-07-26,vilvaraja,,True Life: I get aggressively checked out more with a face mask on. Idk if that’s a good or bad thing? But gonna with the glow up nonetheless 🤷🏾‍♂️😂 #COVID19 #coronavirus #facemasks,0,2,"['COVID19', 'coronavirus', 'facemasks']",True Life: I get aggressively checked out more with a face mask on. Idk if thats a good or bad thing? But gonna with the glow up nonetheless,"['true', 'life', ':', 'get', 'aggress', 'check', 'face', 'mask', 'idk', 'that', 'good', 'bad', 'thing', 'but', 'gon', 'na', 'glow', 'nonetheless']",0,en,
60,60,1286255314271174656,2020-07-23,annaforflorida,,"When @GovRonDeSantis wants to put kids back into schools, doesn’t do a statewide mask mandate, & plays down the risk of young people dying to #COVID19 please remember the stories of people like Byron & Mychaela. Siblings who died within days of each other. …",97,208,['COVID19'],"When wants to put kids back into schools, doesnt do a statewide mask mandate, & plays down the risk of young people dying to please remember the stories of people like Byron & Mychaela. Siblings who died within days of each other.","['when', 'want', 'put', 'kid', 'back', 'school', 'doesnt', 'statewid', 'mask', 'mandat', '&', 'play', 'risk', 'young', 'peopl', 'die', 'pleas', 'rememb', 'stori', 'peopl', 'like', 'byron', '&', 'mychaela', 'sibl', 'die', 'within', 'day']",0,en,
61,61,1286358721057165319,2020-07-23,jgaidolachch,,Niagara Speedway is closed until further notice after a worker tested positive for #COVID19. The employee’s last shift was before Saturday’s crowd. All workers are in isolation. Mayor Jim Diodati says more will be done regarding distancing and masks. Details at 6 @CHCHNews pic.twitter.com/qBy6CwvPib,14,19,['COVID19'],Niagara Speedway is closed until further notice after a worker tested positive for . The employees last shift was before Saturdays crowd. All workers are in isolation. Mayor Jim Diodati says more will be done regarding distancing and masks. Details at,"['niagara', 'speedway', 'close', 'notic', 'worker', 'test', 'posit', 'the', 'employe', 'last', 'shift', 'saturday', 'crowd', 'all', 'worker', 'isol', 'mayor', 'jim', 'diodati', 'say', 'done', 'regard', 'distanc', 'mask', 'detail']",0,en,
62,62,1286302190064336898,2020-07-23,rmasher2,,"In the absence of national leadership - Thanks, Donnie - state governors are taking the lead in protecting the American People from #COVID19. Well, governors in BLUE states. Here in Minnesota, Gov Walz has mandated mask-wearing indoors starting Saturday. Good for him. #WearAMask",7,25,"['COVID19', 'WearAMask']","In the absence of national leadership - Thanks, Donnie - state governors are taking the lead in protecting the American People from . Well, governors in BLUE states. Here in Minnesota, Gov Walz has mandated mask-wearing indoors starting Saturday. Good for him.","['In', 'absenc', 'nation', 'leadership', '-', 'thank', 'donni', '-', 'state', 'governor', 'take', 'lead', 'protect', 'american', 'peopl', 'well', 'governor', 'blue', 'state', 'here', 'minnesota', 'gov', 'walz', 'mandat', 'mask-wear', 'indoor', 'start', 'saturday', 'good']",0,en,
63,63,1286259026402181122,2020-07-23,christianne67,,What did people say about wearing masks in the 1918 pandemic? … It sounds familiar @ArcheeDebunker @kenserlore96 #PublicHealth 😷 #COVID19 #History ⚰ #MaskitOrCasket #TrustTheExperts ☠ #COVIDIOTS #Maskholes pic.twitter.com/ML9jkGKC8H,9,16,"['PublicHealth', 'COVID19', 'History', 'MaskitOrCasket', 'TrustTheExperts', 'COVIDIOTS', 'Maskholes']",What did people say about wearing masks in the pandemic? It sounds familiar,"['what', 'peopl', 'say', 'wear', 'mask', 'pandem', 'It', 'sound', 'familiar']",0,en,
64,64,1286258903802675200,2020-07-23,kristenpadilla,,I dreamt last night I was at church in worship & no one was wearing a mask or six feet apart. I was scared and couldn’t get out. Strange to say this but the dream was a nightmare! I’m at that part of #COVID19 pandemic that I’m having nightmares about life as it used to be. 🤯,0,11,['COVID19'],I dreamt last night I was at church in worship & no one was wearing a mask or six feet apart. I was scared and couldnt get out. Strange to say this but the dream was a nightmare! Im at that part of pandemic that Im having nightmares about life as it used to be.,"['dreamt', 'last', 'night', 'church', 'worship', '&', 'one', 'wear', 'mask', 'six', 'feet', 'apart', 'scare', 'couldnt', 'get', 'strang', 'say', 'dream', 'nightmar', '!', 'Im', 'part', 'pandem', 'Im', 'nightmar', 'life', 'use']",0,en,
65,65,1286254892412280838,2020-07-23,bigsquishydm,,"If either of my parents die of Covid 19, anti mask family won't be welcome at the funeral (if we can have one.) Cops will be called and it won't be to throw them out of the building. Wear a fucking mask #COVID19",1,5,['COVID19'],"If either of my parents die of Covid , anti mask family won't be welcome at the funeral (if we can have one.) Cops will be called and it won't be to throw them out of the building. Wear a fucking mask","['If', 'either', 'parent', 'die', 'covid', 'anti', 'mask', 'famili', 'wo', ""n't"", 'welcom', 'funer', 'one', 'cop', 'call', 'wo', ""n't"", 'throw', 'build', 'wear', 'fuck', 'mask']",0,en,
66,66,1286183094039515136,2020-07-23,saintpaullonnie,,"“At present, there is no direct evidence (from studies on #COVID19 & in healthy people in the community) on the effectiveness of universal masking of healthy people in the community to prevent infection with respiratory viruses, including #COVID19.” #Quote @WHO",3,3,"['COVID19', 'COVID19', 'Quote']","At present, there is no direct evidence (from studies on & in healthy people in the community) on the effectiveness of universal masking of healthy people in the community to prevent infection with respiratory viruses, including .","['At', 'present', 'direct', 'evid', 'studi', '&', 'healthi', 'peopl', 'commun', 'effect', 'univers', 'mask', 'healthi', 'peopl', 'commun', 'prevent', 'infect', 'respiratori', 'virus', 'includ']",0,en,
67,67,1286164142785736704,2020-07-23,kenwantsskyy,,Very this for you non mask peeps. #COVID19 …,0,0,['COVID19'],Very this for you non mask peeps.,"['veri', 'non', 'mask', 'peep']",0,en,
68,68,1279451234232041479,2020-07-04,nikkifried,,"11,458 new #COVID19 cases in Florida. Another new record. Masks will slow this spread. @GovRonDeSantis must issue a mask order now. His refusal is why he’s one of America’s most unpopular governors on this virus. #WearAMask …",273,639,"['COVID19', 'WearAMask']",new cases in Florida. Another new record. Masks will slow this spread. must issue a mask order now. His refusal is why hes one of Americas most unpopular governors on this virus.,"['new', 'case', 'florida', 'anoth', 'new', 'record', 'mask', 'slow', 'spread', 'must', 'issu', 'mask', 'order', 'hi', 'refus', 'he', 'one', 'america', 'unpopular', 'governor', 'viru']",0,en,
69,69,1279443737064677376,2020-07-04,annaforflorida,,Wear a mask 😷 Wash your hands 🧼 Socially distance ↔️ Stay home if you can 🏡 #COVID19 is serious! …,50,161,['COVID19'],Wear a mask Wash your hands Socially distance Stay home if you can is serious!,"['wear', 'mask', 'wash', 'hand', 'social', 'distanc', 'stay', 'home', 'seriou', '!']",0,en,
70,70,1279295990638338048,2020-07-04,kathyco77505648,,"🆘🆘🆘 #BREAKING Wow, the #coronavirus is knocking at #POTUS door as #DonaldJr & a top member of his campaign test positive for #COVID19 — need a mask??!! #Trump #TrumpIsATraitor #TrumpRallyFail #4thofjulyweekend #cdcguidelines #YouHaveFailed … pic.twitter.com/luQHFM38BG",0,1,"['BREAKING', 'coronavirus', 'POTUS', 'DonaldJr', 'COVID19', 'Trump', 'TrumpIsATraitor', 'TrumpRallyFail', '4thofjulyweekend', 'cdcguidelines', 'YouHaveFailed']","Wow, the is knocking at door as & a top member of his campaign test positive for need a mask??!!","['wow', 'knock', 'door', '&', 'top', 'member', 'campaign', 'test', 'posit', 'need', 'mask', '!', '!']",0,en,
71,71,1280574609801318400,2020-07-07,sapnakmd,,"Had in-person conversation w/4 of my #PedsICU colleagues in office hallway, masks up, 6 feet apart —> loud laughter & walked away so much happier. As I learned from my #COVID19 isolation, seeing faces IN PERSON is a basic 🙌🏾 human 🙌🏾 need. Zoom will never be a replacement. pic.twitter.com/2WDDlkf8FC",8,76,"['PedsICU', 'COVID19']","Had in-person conversation w/4 of my colleagues in office hallway, masks up, feet apart > loud laughter & walked away so much happier. As I learned from my isolation, seeing faces IN PERSON is a basic human need. Zoom will never be a replacement.","['had', 'in-person', 'convers', 'w/4', 'colleagu', 'offic', 'hallway', 'mask', 'feet', 'apart', '>', 'loud', 'laughter', '&', 'walk', 'away', 'much', 'happier', 'As', 'learn', 'isol', 'see', 'face', 'IN', 'person', 'basic', 'human', 'need', 'zoom', 'never', 'replac']",0,en,
72,72,1280551160844337152,2020-07-07,david_leavitt,,Ignorant Florida man’s name is Daniel Maples. He doesn’t care about spreading #coronavirus to others or he’d wear a mask. #COVID19 #COVID #COVIDIDIOTS …,411,828,"['coronavirus', 'COVID19', 'COVID', 'COVIDIDIOTS']",Ignorant Florida mans name is Daniel Maples. He doesnt care about spreading to others or hed wear a mask.,"['ignor', 'florida', 'man', 'name', 'daniel', 'mapl', 'He', 'doesnt', 'care', 'spread', 'other', 'hed', 'wear', 'mask']",0,en,
73,73,1280706010139840512,2020-07-07,erindeluga,,"No shirt, no shoes, no mask- no service. Please understand your health and safety is in the balance. We all need to do our part. #staysafe #COVID19",3,46,"['staysafe', 'COVID19']","No shirt, no shoes, no mask- no service. Please understand your health and safety is in the balance. We all need to do our part.","['No', 'shirt', 'shoe', 'mask-', 'servic', 'pleas', 'understand', 'health', 'safeti', 'balanc', 'We', 'need', 'part']",0,en,
74,74,1280601241194807296,2020-07-07,jessicatayloral,,"Did @AOC seriously remove her mask to do this? 😕 Again, the woman is educated beyond her intelligence. #COVID19 #LiberalLogic …",18,60,"['COVID19', 'LiberalLogic']","Did seriously remove her mask to do this? Again, the woman is educated beyond her intelligence.","['did', 'serious', 'remov', 'mask', 'again', 'woman', 'educ', 'beyond', 'intellig']",0,en,
75,75,1280573498214232065,2020-07-07,n_wallach,,"Wear a mask so this can be my office again, sooner rather than later. The economy is already tanked because of #COVID19 don’t let it take another industry for even longer. We all need to do our part! 😷😷😷😷😷😷😷😷😷😷😷😷 pic.twitter.com/NGVAA3OPLh",3,27,['COVID19'],"Wear a mask so this can be my office again, sooner rather than later. The economy is already tanked because of dont let it take another industry for even longer. We all need to do our part!","['wear', 'mask', 'offic', 'sooner', 'rather', 'later', 'the', 'economi', 'alreadi', 'tank', 'dont', 'let', 'take', 'anoth', 'industri', 'even', 'longer', 'We', 'need', 'part', '!']",0,en,
76,76,1280545092332326913,2020-07-07,jennacisnerostv,,Dan Kothe is described as a treasured soul who always tried to help others. He worked the front lines at the Florence Kroger and even picked up extra shifts during the pandemic. He passed this weekend b/c of COVID19. His families plea for others to wear masks at 4 & 6 @Local12 pic.twitter.com/iqgXzT3yZA,5,36,[],Dan Kothe is described as a treasured soul who always tried to help others. He worked the front lines at the Florence Kroger and even picked up extra shifts during the pandemic. He passed this weekend b/c of COVID19. His families plea for others to wear masks at &,"['dan', 'koth', 'describ', 'treasur', 'soul', 'alway', 'tri', 'help', 'other', 'He', 'work', 'front', 'line', 'florenc', 'kroger', 'even', 'pick', 'extra', 'shift', 'pandem', 'He', 'pass', 'weekend', 'b/c', 'covid19', 'hi', 'famili', 'plea', 'other', 'wear', 'mask', '&']",0,en,
77,77,1280507386038534147,2020-07-07,hanigsberg,,Today masks are required in indoor public spaces in Toronto. Remember no masking for 👶 under 2 or if you have a medical reason. No proof of medical exemption required. Wear YOUR mask and show YOUR commitment to stopping the spread of #COVID19 Please don’t shame #MaskUpTO …,12,14,"['COVID19', 'MaskUpTO']",Today masks are required in indoor public spaces in Toronto. Remember no masking for under or if you have a medical reason. No proof of medical exemption required. Wear YOUR mask and show YOUR commitment to stopping the spread of Please dont shame,"['today', 'mask', 'requir', 'indoor', 'public', 'space', 'toronto', 'rememb', 'mask', 'medic', 'reason', 'No', 'proof', 'medic', 'exempt', 'requir', 'wear', 'your', 'mask', 'show', 'your', 'commit', 'stop', 'spread', 'pleas', 'dont', 'shame']",0,en,
78,78,1289318926195789824,2020-07-31,cherokeenation,,Top 6 ways our Cherokee citizens are coming into contact with #COVID19 according to our CN public health contact tracing team. Do your part. Wear a mask. Social Distance. Assess the risk for being in public and find places that practice COVID precautions. It could save a life. pic.twitter.com/nbkvX4XzL1,20,30,['COVID19'],Top ways our Cherokee citizens are coming into contact with according to our CN public health contact tracing team. Do your part. Wear a mask. Social Distance. Assess the risk for being in public and find places that practice COVID precautions. It could save a life.,"['top', 'way', 'cheroke', 'citizen', 'come', 'contact', 'accord', 'CN', 'public', 'health', 'contact', 'trace', 'team', 'Do', 'part', 'wear', 'mask', 'social', 'distanc', 'assess', 'risk', 'public', 'find', 'place', 'practic', 'covid', 'precaut', 'It', 'could', 'save', 'life']",0,en,
79,79,1289074021481537536,2020-07-31,kenwantsskyy,,"Yo sir. It's fucking really scummy of you to ""thank"" healthcare workers for their brave work helping with #COVID19, then shortly after throw a fucking party with no one wearing mask. CHILDREN LOOK UP TO YOU. do the right thing for fucking once bro. MAN UP.",0,0,['COVID19'],"Yo sir. It's fucking really scummy of you to ""thank"" healthcare workers for their brave work helping with , then shortly after throw a fucking party with no one wearing mask. CHILDREN LOOK UP TO YOU. do the right thing for fucking once bro. MAN UP.","['Yo', 'sir', 'It', ""'s"", 'fuck', 'realli', 'scummi', '``', 'thank', ""''"", 'healthcar', 'worker', 'brave', 'work', 'help', 'shortli', 'throw', 'fuck', 'parti', 'one', 'wear', 'mask', 'children', 'look', 'UP', 'TO', 'you', 'right', 'thing', 'fuck', 'bro', 'man', 'UP']",0,en,
80,80,1288694998066761729,2020-07-29,stevijopayne,,"This a cry for help. Oklahoma has a rising number of COVID19 infections, about 800 daily on average. We have gone from 9,706 on June to 34,614 July 29. Please wear masks, use hand sanitizer and practice social distancing. Please retweet this. Please wear masks. #MaskUp",47,88,['MaskUp'],"This a cry for help. Oklahoma has a rising number of COVID19 infections, about daily on average. We have gone from on June to July . Please wear masks, use hand sanitizer and practice social distancing. Please retweet this. Please wear masks.","['thi', 'cri', 'help', 'oklahoma', 'rise', 'number', 'covid19', 'infect', 'daili', 'averag', 'We', 'gone', 'june', 'juli', 'pleas', 'wear', 'mask', 'use', 'hand', 'sanit', 'practic', 'social', 'distanc', 'pleas', 'retweet', 'pleas', 'wear', 'mask']",0,en,
81,81,1288523765790511105,2020-07-29,j_shackelford,,"Today’s a great day for @GovParsonMO to issue a 4-6 week statewide mask mandate. We must do all we can to flatten the curve, lower our case numbers, and stop the spread of #COVID19 This will help our: - Schools, students, and teachers - Econony, businesses, and employees",9,43,['COVID19'],"Todays a great day for to issue a -6 week statewide mask mandate. We must do all we can to flatten the curve, lower our case numbers, and stop the spread of This will help our: - Schools, students, and teachers - Econony, businesses, and employees","['today', 'great', 'day', 'issu', '-6', 'week', 'statewid', 'mask', 'mandat', 'We', 'must', 'flatten', 'curv', 'lower', 'case', 'number', 'stop', 'spread', 'thi', 'help', ':', '-', 'school', 'student', 'teacher', '-', 'econoni', 'busi', 'employe']",0,en,
82,82,1288486047974920192,2020-07-29,phillipmbailey,,Here is @replouiegohmert (without a mask) with U.S. Attorney William Barr (without a mask) walking into thr House Judiciary Committee hearing on Tuesday. Per @Olivia_Beavers: pic.twitter.com/uGy1QyHLms #TX01 #COVID19,7,21,"['TX01', 'COVID19']",Here is (without a mask) with U.S. Attorney William Barr (without a mask) walking into thr House Judiciary Committee hearing on Tuesday. Per :,"['here', 'without', 'mask', 'u.s.', 'attorney', 'william', 'barr', 'without', 'mask', 'walk', 'thr', 'hous', 'judiciari', 'committe', 'hear', 'tuesday', 'per', ':']",0,en,
83,83,1288479102626926598,2020-07-29,phillipmbailey,,"Republican @replouiegohmert, who has refused to wear a mask while on Capitol Hill, has tested positive for the #coronavirus: (via @politico) #COVID19 #TX01",12,24,"['coronavirus', 'COVID19', 'TX01']","Republican , who has refused to wear a mask while on Capitol Hill, has tested positive for the : (via )","['republican', 'refus', 'wear', 'mask', 'capitol', 'hill', 'test', 'posit', ':', 'via']",0,en,
84,84,1288408314255007744,2020-07-29,femiadegbulugbe,,"Clash between Covid19 and politics. Triumphant entry of Kalu home. Biko, where is Social distancing and use of face masks. Watch out for Abia State on NCDC Covid19 daily count pic.twitter.com/J5XyDsru4s",7,10,[],"Clash between Covid19 and politics. Triumphant entry of Kalu home. Biko, where is Social distancing and use of face masks. Watch out for Abia State on NCDC Covid19 daily count","['clash', 'covid19', 'polit', 'triumphant', 'entri', 'kalu', 'home', 'biko', 'social', 'distanc', 'use', 'face', 'mask', 'watch', 'abia', 'state', 'ncdc', 'covid19', 'daili', 'count']",0,en,
85,85,1288378832169377793,2020-07-29,bobwitkowsky,,"Absolutly creepy & Jordan sits next to Matt Gaetz at the hearing. Those two indestructable viruses are about as creepy, dark & scary as it gets. Even the COVID19 virus avoids that section of the hearing & were seen double masking when one of the two perverts spoke. Shower! …",1,2,[],"Absolutly creepy & Jordan sits next to Matt Gaetz at the hearing. Those two indestructable viruses are about as creepy, dark & scary as it gets. Even the COVID19 virus avoids that section of the hearing & were seen double masking when one of the two perverts spoke. Shower!","['absolutli', 'creepi', '&', 'jordan', 'sit', 'next', 'matt', 'gaetz', 'hear', 'those', 'two', 'indestruct', 'virus', 'creepi', 'dark', '&', 'scari', 'get', 'even', 'covid19', 'viru', 'avoid', 'section', 'hear', '&', 'seen', 'doubl', 'mask', 'one', 'two', 'pervert', 'spoke', 'shower', '!']",0,en,
86,86,1288351500931149825,2020-07-29,ohwildbill,,Her tiddies catchin #COVID19 with that weak mask on.,1,2,['COVID19'],Her tiddies catchin with that weak mask on.,"['her', 'tiddi', 'catchin', 'weak', 'mask']",0,en,
87,87,1282117020461539328,2020-07-11,rachelpatzerphd,,"I really wish I had been wrong about this 👇. We STILL don’t have the basics of testing and contact tracing in place (people are waiting a week to get a test!), our hospitals are at capacity, and we have the most #COVID19 cases yet. Please, wear a mask and stay home. …",8,25,['COVID19'],"I really wish I had been wrong about this . We STILL dont have the basics of testing and contact tracing in place (people are waiting a week to get a test!), our hospitals are at capacity, and we have the most cases yet. Please, wear a mask and stay home.","['realli', 'wish', 'wrong', 'We', 'still', 'dont', 'basic', 'test', 'contact', 'trace', 'place', 'peopl', 'wait', 'week', 'get', 'test', '!', 'hospit', 'capac', 'case', 'yet', 'pleas', 'wear', 'mask', 'stay', 'home']",0,en,
88,88,1282101114326913029,2020-07-11,jweinhagen,,"Ran errands today. Our businesses are taking on #COVID19: employees in masks, social distancing guidance and plenty of sanitizer. Unfortunately, only about 50% of customers are wearing masks 😬! Time for @GovTimWalz to mandate masks! Our economy is counting on it! 😷 #StaySafeMN",6,64,"['COVID19', 'StaySafeMN']","Ran errands today. Our businesses are taking on : employees in masks, social distancing guidance and plenty of sanitizer. Unfortunately, only about % of customers are wearing masks ! Time for to mandate masks! Our economy is counting on it!","['ran', 'errand', 'today', 'our', 'busi', 'take', ':', 'employe', 'mask', 'social', 'distanc', 'guidanc', 'plenti', 'sanit', 'unfortun', '%', 'custom', 'wear', 'mask', '!', 'time', 'mandat', 'mask', '!', 'our', 'economi', 'count', '!']",0,en,
89,89,1282094301384769536,2020-07-11,kayewhitehead,,My neighbors having a backyard pool party w/ so many people no masks no social distancing I feel like Im breathing #COVID19 Maybe they checked folkx temp at the door? Maybe they all have Negative Covid results? OR Maybe I should jes mind my bizness and go inside pic.twitter.com/52vJrMaQjH,4,68,['COVID19'],My neighbors having a backyard pool party w/ so many people no masks no social distancing I feel like Im breathing Maybe they checked folkx temp at the door? Maybe they all have Negative Covid results? OR Maybe I should jes mind my bizness and go inside,"['My', 'neighbor', 'backyard', 'pool', 'parti', 'w/', 'mani', 'peopl', 'mask', 'social', 'distanc', 'feel', 'like', 'Im', 'breath', 'mayb', 'check', 'folkx', 'temp', 'door', 'mayb', 'neg', 'covid', 'result', 'OR', 'mayb', 'je', 'mind', 'biz', 'go', 'insid']",0,en,
90,90,1282067103735074816,2020-07-11,michaelfordto,The Albion Centre,"Hey Etobicoke, I will be hosting a free mask giveaway tomorrow from 11am-2pm in the South East corner of Albion Mall. The well-being of our community is very important, and as we continue to fight #COVID19, I want to make sure everyone who needs a mask(s) has access to one. pic.twitter.com/umuJq2b86J – at The Albion Centre",86,396,['COVID19'],"Hey Etobicoke, I will be hosting a free mask giveaway tomorrow from am-2pm in the South East corner of Albion Mall. The well-being of our community is very important, and as we continue to fight , I want to make sure everyone who needs a mask(s) has access to one. at The Albion Centre","['hey', 'etobicok', 'host', 'free', 'mask', 'giveaway', 'tomorrow', 'am-2pm', 'south', 'east', 'corner', 'albion', 'mall', 'the', 'well-b', 'commun', 'import', 'continu', 'fight', 'want', 'make', 'sure', 'everyon', 'need', 'mask', 'access', 'one', 'the', 'albion', 'centr']",0,en,
91,91,1282015270094147585,2020-07-11,kevinjdongmd,,This is a great infographic about mask use in public from Nova Scotia. Wearing a mask protects others. Be a team player and let’s keep our community safe. #publichealth #COVID19 #Masks4Canada pic.twitter.com/3iU2bG3Oy6,17,23,"['publichealth', 'COVID19', 'Masks4Canada']",This is a great infographic about mask use in public from Nova Scotia. Wearing a mask protects others. Be a team player and lets keep our community safe.,"['thi', 'great', 'infograph', 'mask', 'use', 'public', 'nova', 'scotia', 'wear', 'mask', 'protect', 'other', 'Be', 'team', 'player', 'let', 'keep', 'commun', 'safe']",0,en,
92,92,1281966871315701760,2020-07-11,jrclemmons,,"NY State had 730 new ➕ #COVID19 tests yesterday (1.05% of total tests). Metro #Nashville alone had 517 new ➕’s in last 24 hours. The difference? Leadership. The lack of leadership in #TN is a public #health crisis. From Medicaid expansion to masks, we are failing TN families.",64,191,"['COVID19', 'Nashville', 'TN', 'health']","NY State had new tests yesterday (1.05% of total tests). Metro alone had new s in last hours. The difference? Leadership. The lack of leadership in is a public crisis. From Medicaid expansion to masks, we are failing TN families.","['NY', 'state', 'new', 'test', 'yesterday', '1.05', '%', 'total', 'test', 'metro', 'alon', 'new', 'last', 'hour', 'the', 'differ', 'leadership', 'the', 'lack', 'leadership', 'public', 'crisi', 'from', 'medicaid', 'expans', 'mask', 'fail', 'TN', 'famili']",0,en,
93,93,1282077805786935296,2020-07-11,ashmarx9,,"Today #DJT is using his favorite distraction tactic of finally doing the obvious right thing to detract from him corrupting the justice system in broad daylight. Every time you see Trump wear a mask, remember #RogerStoneIsACriminal. #nhpolitics #COVID19 #TrumpCrimeSyndicate pic.twitter.com/70fhz3LvNS",3,9,"['DJT', 'RogerStoneIsACriminal', 'nhpolitics', 'COVID19', 'TrumpCrimeSyndicate']","Today is using his favorite distraction tactic of finally doing the obvious right thing to detract from him corrupting the justice system in broad daylight. Every time you see Trump wear a mask, remember .","['today', 'use', 'favorit', 'distract', 'tactic', 'final', 'obviou', 'right', 'thing', 'detract', 'corrupt', 'justic', 'system', 'broad', 'daylight', 'everi', 'time', 'see', 'trump', 'wear', 'mask', 'rememb']",0,en,
94,94,1282003604170252289,2020-07-11,ryanmcgreal,,"Unless you're in the 2-3% of people who can't wear one for medical reasons, just stop whining and put on a mask … #Covid19 #HamOnt #onpoli #cdnpoli",4,21,"['Covid19', 'HamOnt', 'onpoli', 'cdnpoli']","Unless you're in the -3% of people who can't wear one for medical reasons, just stop whining and put on a mask","['unless', ""'re"", '-3', '%', 'peopl', 'ca', ""n't"", 'wear', 'one', 'medic', 'reason', 'stop', 'whine', 'put', 'mask']",0,en,
